xau,date,lag1,lag2,lag3,cbv,ccu,cfi2z,clq,ctv,djci,dji,fui,gbp,gcq,gld,hen,hoq,kcu,lbn,lcc,leq,lrcu,lsu,ngq,rbq,sp500,tyvix,usd,usu,zcu,zsq,zwu
0.532233918,1987/9/22,-0.564727826,0.260247382,0.457069029,-0.159109023,-0.205023137,0,-2.46292593,0,0,0,0.522247872,-0.686870159,0,0,-0.410931336,-0.364159482,-3.265129229,-0.270051474,0,0,0,0,0,0,0,0,0.473105891,-0.71548123,-1.971894879,0,0
0.183992692,1987/9/23,0.532233918,-0.564727826,0.260247382,-3.401137541,-0.772602349,0,2.209183089,0,0,0,0.071468684,0.146279053,-0.021642679,0,0.574832213,2.184114928,0.419587278,0.861610069,0,0,0,0,0,0,0,0,0.061544776,-0.1437126,0.425834568,0,0
0.345423487,1987/9/24,0.183992692,0.532233918,-0.564727826,-0.164880499,0.309757604,0,-0.152555331,0,0,0,-0.194105389,-0.042642625,0.021642679,0,0.449347161,0.468560505,0.471049176,-0.268456537,0,0,0,0,0,0,0,0,-0.184748077,-1.278512168,-0.996449526,0,0
-0.475265531,1987/9/25,0.345423487,0.183992692,0.532233918,1.474228174,-0.309757604,0,-0.971626156,0,0,0,0.061337152,0.067001678,-0.433746071,0,-0.142755199,-0.205896189,1.76653537,-1.244268149,0,0,0,0,0,0,0,0,0.061620624,-0.048567267,0.28571448,0,0
-0.205928648,1987/9/28,-0.475265531,0.345423487,0.183992692,0.486618965,-1.301085229,0,-0.051400669,0,0,0,0.183786043,-0.23165092,-0.021736768,0,-2.542247071,0.056195562,0.12188753,1.082847614,0,0,0,0,0,0,0,0,0.235861259,0.1941277,2.396168201,0,0
-0.315132018,1987/9/29,-0.205928648,-0.475265531,0.345423487,-0.324149392,-2.92340776,0,0.461657655,0,0,0,0.731784951,-0.778118683,-0.435730537,0,0.16732905,1.394722748,0.754131776,-0.756760368,0,0,0,0,0,0,0,0,0.73477216,-0.986669799,1.383147915,0,0
0.021765154,1987/9/30,-0.315132018,-0.205928648,-0.475265531,-2.798536542,-1.686197145,0,0.255558534,0,0,0,0.21243243,-0.104618613,-1.163952967,0,-0.586880745,-0.055417014,-2.651421889,0,0,0,0,0,0,0,0,0,0.223441084,0,-1.243969048,0,0
-1.006132722,1987/10/1,0.021765154,-0.315132018,-0.205928648,8.631553116,0.328587371,0,0.153022218,0,0,0,-0.182057297,-0.172551962,0.28675436,0,3.104553966,1.285128757,3.716541047,0.971929897,0,0,0,0,0,0,0,0,-0.152292024,0.073421442,2.472653447,0,0
-0.120978843,1987/10/2,-1.006132722,0.021765154,-0.315132018,0.305810636,0.163889684,0,1.215820448,0,0,0,0.252767942,-0.185208103,0.110071558,0,-0.449347161,1.340842701,1.702781622,1.704889457,0,0,0,0,0,0,0,0,0.223282342,1.106999931,0.406229401,0,0
0.472087389,1987/10/5,-0.120978843,-1.006132722,0.021765154,0.760459939,-0.273298886,0,-0.201612972,0,0,0,-0.32365761,0.591462509,0.614171705,0,0.916970256,0.663739095,4.620688197,0.369101395,0,0,0,0,0,0,0,0,-0.223282342,-1.143703913,0,0,0
0.328048408,1987/10/6,0.472087389,-0.120978843,-1.006132722,5.741090721,-0.769234562,0,-1.935872987,0,0,0,-0.304383352,0.331166744,-0.021869874,0,1.908646589,-2.004581796,-0.684079767,-2.666824708,0,0,0,0,0,0,0,0,-0.335861086,-0.159206451,-1.360565206,0,0
0.010916435,1987/10/7,0.328048408,0.472087389,-0.120978843,-0.573889667,1.369509216,0,1.125331569,0,0,0,-0.560453905,0.549519028,0.196656897,0,-0.498754151,1.664293118,0.04844179,-0.596369347,0,0,0,0,0,0,0,0,-0.449576725,0,0.273597982,0,0
0.021829295,1987/10/8,0.010916435,0.328048408,0.472087389,-0.722024797,0.21739139,0,-0.356688276,0,0,0,-0.501973087,0.395005223,0.717784485,0,-0.100050033,0,0.763884227,-1.810749063,0,0,0,0,0,0,0,0,-0.523642041,-1.07203294,0.951740699,0,0
0.847646892,1987/10/9,0.021829295,0.010916435,0.328048408,-1.459879942,-0.380745633,0,0.559940379,0,0,0,-0.318881101,0.266505306,0.10830717,0,0.040032026,0.17924364,0.295941028,-0.889883514,0,0,0,0,0,0,0,0,-0.298984706,-0.783537371,-0.815221906,0,0
-0.064949125,1987/10/12,0.847646892,0.021829295,0.010916435,2.612630459,-1.316530261,0,-0.254129743,0,0,0,0.185280547,-0.163453134,-0.043308792,0,0.399441314,-0.071658907,-0.761618305,-0.055881533,0,0,0,0,0,0,0,0,0.144449055,-1.054358958,-0.547196988,0,0
-0.553777407,1987/10/13,-0.064949125,0.847646892,0.021829295,-1.152750517,-0.553711271,0,0.254129743,0,0,0,0.359287971,-0.376351057,-0.564727826,0,0.596186186,-0.179372245,0.337431026,0,0,0,0,0,0,0,0,0,0.3602124,1.564977167,1.362418894,0,0
0.347826438,1987/10/14,-0.553777407,-0.064949125,0.847646892,0.865806274,0.055509299,0,0.354700144,0,0,0,-0.771489708,0.787501041,0.369605813,0,-1.638070986,0.590711464,-0.273070606,0.279095911,0,0,0,0,0,0,0,0,-0.659660195,-2.312241742,1.344106257,0,0
1.250825021,1987/10/15,0.347826438,-0.553777407,-0.064949125,1.142869582,-0.389213725,0,-0.101214584,0,0,0,-0.041313779,0.27115801,0.454693866,0,-1.01215439,0.089198115,0.321182226,0.722024797,0,0,0,0,0,0,0,0,-0.103466124,-0.280076568,0.133422301,0,0
-0.289746406,1987/10/16,1.250825021,0.347826438,-0.553777407,1.550418654,-0.334821741,0,2.351872225,0,0,0,-0.279315342,0.228406663,1.862012063,0,-0.203666058,2.778444948,-0.096246398,-0.277085242,0,0,0,0,0,0,0,0,-0.279894445,-0.639470142,-1.207258123,0,0
3.329237458,1987/10/19,-0.289746406,1.250825021,0.347826438,-0.420463128,1.056445744,0,-2.099027589,0,0,0,-1.041350658,0.574714226,2.119034497,0,-1.334037229,-1.767170474,-1.528228651,-2.07464688,0,0,0,0,0,0,0,0,-1.012059345,-0.205497118,-3.711766296,0,0
-3.533637508,1987/10/20,3.329237458,-0.289746406,1.250825021,-7.735437691,0.935872506,0,0.352911886,0,0,0,1.95911941,-1.424859529,-3.916258738,0,0.206398422,-0.566473457,-2.266175838,-1.599120313,0,0,0,0,0,0,0,0,1.777316441,3.784508141,3.170492985,0,0
0.579836264,1987/10/21,-3.533637508,3.329237458,-0.289746406,4.596806309,0.546449447,0,0.901809719,0,0,0,0.133353869,-0.163621525,1.052302205,0,-6.89192365,1.392706512,1.08593101,0.745630068,0,0,0,0,0,0,0,0,0.257215019,3.539008591,-0.54421903,0,0
0.990792743,1987/10/22,0.579836264,-3.533637508,3.329237458,2.857337244,-1.206154973,0,0.745345065,0,0,0,-0.071783831,-0.188192497,0.362512392,0,-0.999009308,0.95827896,0.39496472,1.023317628,0,0,0,0,0,0,0,0,-0.020552872,3.163667149,-0.684465369,0,0
-0.244122607,1987/10/23,0.990792743,0.579836264,-3.533637508,0.701757266,0.604895988,0,-0.19821612,0,0,0,-1.696709439,2.306547086,0.763362486,0,0.111495162,-0.347403511,0.931836071,2.347788106,0,0,0,0,0,0,0,0,-1.678969899,0.208164757,-0.412939334,0,0
0.951884501,1987/10/26,-0.244122607,0.990792743,0.579836264,-1.550418654,-0.219539056,0,-0.846829469,0,0,0,-0.303046368,-0.017815256,0.589723697,0,-3.400146214,-1.014349376,-0.497533753,-2.008996139,0,0,0,0,0,0,0,0,-0.261629577,1.86557628,-0.414651596,0,0
-0.210748234,1987/10/27,0.951884501,-0.244122607,0.990792743,0.141944665,-0.164971167,0,0.648219672,0,0,0,-0.650989279,1.133825776,-0.105053061,0,0.758014425,0.822761753,-0.098167547,0.056353904,0,0,0,0,0,0,0,0,-0.630717953,-1.071601682,0.82759093,0,0
0.735683823,1987/10/28,-0.210748234,0.951884501,-0.244122607,0.424629088,1.203515621,0,-0.199005041,0,0,0,-1.304158865,1.097885356,0.377675648,0,0.045756121,0.486957484,0.302374275,1.343053204,0,0,0,0,0,0,0,0,-1.198762565,-1.187539176,-0.689182604,0,0
-1.063223869,1987/10/29,0.735683823,-0.210748234,0.951884501,0.141143284,-0.654666823,0,-0.54931474,0,0,0,0.298380443,-0.559116192,-2.373495611,0,-0.114429581,-0.626524848,0.114173883,0,0,0,0,0,0,0,0,0,0.14930151,0.762568687,0.138217023,0,0
-0.775568297,1987/10/30,-1.063223869,0.735683823,-0.210748234,8.642352206,-1.100726579,0,-0.050087654,0,0,0,-0.213038001,0.518452797,0.534703445,0,-1.615916971,0.31375309,-0.138656684,1.434903207,0,0,0,0,0,0,0,0,-0.202677546,0.779641647,-0.832182334,0,0
0.106598454,1987/11/2,-0.775568297,-1.063223869,0.735683823,-9.208124578,1.374025464,0,-1.718081675,0,0,0,-0.921270576,0.971386649,0.276919977,0,-3.240203052,-1.56102442,1.683432439,0.437398182,0,0,0,0,0,0,0,0,-0.879456548,-0.503779403,-0.698814863,0,0
-1.081902257,1987/11/3,0.106598454,-0.775568297,-1.063223869,-3.170294324,-0.712136672,0,-0.664794062,0,0,0,0.2042682,0.218415997,-0.362280631,0,1.123473034,-0.638413234,-0.627970826,-0.986850114,0,0,0,0,0,0,0,0,0.279690372,1.141304331,-1.41245286,0,0
0.408427051,1987/11/4,-1.081902257,0.106598454,-0.775568297,-0.44020614,-1.105594457,0,-2.178509391,0,0,0,-0.419739087,0.743625438,-0.470790512,0,0.237417016,-1.75883931,-0.129303396,0.275103337,0,0,0,0,0,0,0,0,-0.462988714,1.240570777,0.849863472,0,0
-1.862130238,1987/11/5,0.408427051,-1.081902257,0.106598454,2.898753687,0.720025265,0,-0.473062643,0,0,0,-1.609080162,1.420309631,-1.883784189,0,1.248985248,0.108577644,1.795207692,-0.82759093,0,0,0,0,0,0,0,0,-1.56627087,0.970394096,1.539568548,0,0
0.534032112,1987/11/6,-1.862130238,0.408427051,-1.081902257,0.711746777,0.495459312,0,-0.952892335,0,0,0,-0.109661158,0.325349476,0.697018723,0,1.210443084,0.126525096,0.467531261,0.221361463,0,0,0,0,0,0,0,0,-0.142614253,-0.623540602,0.138792527,0,0
0.757989552,1987/11/9,0.534032112,-1.862130238,0.408427051,3.072867472,0.711357309,0,-0.908368522,0,0,0,-0.6936444,0.346620798,0.260134549,0,0.921240969,-0.961982189,0.481092454,-0.11061948,0,0,0,0,0,0,0,0,-0.638768692,-0.100575524,-0.138792527,0,0
-1.139149829,1987/11/10,0.757989552,0.534032112,-1.862130238,0.411805661,2.689780232,0,1.650290314,0,0,0,0.264813131,-0.425056568,-0.195037444,0,1.592028167,1.84320361,-0.275753572,0.496826857,0,0,0,0,0,0,0,0,0.154559536,-0.111869348,0.829880281,0,0
0.782527632,1987/11/11,-1.139149829,0.757989552,0.534032112,-2.356311373,0.053064475,0,-0.211416569,0,0,0,0.461742245,-0.246913706,0.195037444,0,-0.339021683,2.090791965,-0.244875512,0.822598551,0,0,0,0,0,0,0,0,0.517138194,-0.415008167,0.137646271,0,0
0.129827996,1987/11/12,0.782527632,-1.139149829,0.757989552,0,-2.524979697,0,0.05289606,0,0,0,0.634159134,-0.812370484,0.345796757,0,-1.943140348,-0.38650786,-0.586977175,-0.109289628,0,0,0,0,0,0,0,0,0.601785283,0.213327426,-0.551725537,0,0
0.539142992,1987/11/13,0.129827996,0.782527632,-1.139149829,1.669023444,-1.645676196,0,0.105708255,0,0,0,-0.021800741,0.209364909,0.237043533,0,0.414651596,-1.132956002,-0.10347436,0.653953284,0,0,0,0,0,0,0,0,0.065430755,-0.393325225,0.963531198,0,0
-0.614855505,1987/11/16,0.539142992,0.129827996,0.782527632,-1.528869252,-1.673212488,0,-1.490181913,0,0,0,1.051899305,-1.108375231,-0.280202791,0,0.160790203,-0.589234809,1.092993615,-4.613210299,0,0,0,0,0,0,0,0,1.041111237,0.494216439,0.273597982,0,0
0.539550246,1987/11/17,-0.614855505,0.539142992,0.129827996,-0.56179923,0.448934536,0,-1.349548147,0,0,0,-0.986511334,0,0.344753627,0,2.560466149,-1.152750517,-0.023634144,0.056866649,0,0,0,0,0,0,0,0,-1.062916732,-0.56179923,1.626052087,0,0
-0.193902894,1987/11/18,0.539550246,-0.614855505,0.539142992,2.640876197,1.77585133,0,1.295914464,0,0,0,-0.261808811,0.836682077,-0.215331694,0,-1.464814924,-0.472127262,0.589184312,-2.708318804,0,0,0,0,0,0,0,0,-0.272970634,0.101357067,-0.404040954,0,0
0.312214282,1987/11/19,-0.193902894,0.539550246,-0.614855505,-0.826450985,-0.165152804,0,-0.376243389,0,0,0,-0.207752521,0.446770148,0.236839383,0,-0.637670118,0,1.229970356,0.524323951,0,0,0,0,0,0,0,0,-0.16414076,0.359550949,0.269541942,0,0
0.118171577,1987/11/20,0.312214282,-0.193902894,0.539550246,0.27624327,0.275103337,0,1.920058986,0,0,0,-0.076649333,0.253599843,0.984386293,0,1.766350271,0.96006534,-1.128197145,0.348028194,0,0,0,0,0,0,0,0,-0.054773513,0.414125613,0.670693326,0,0
0.791363343,1987/11/23,0.118171577,0.312214282,-0.193902894,0,2.06641393,0,-0.795549144,0,0,0,-0.296198999,0.382001476,1.227528641,0,-0.179734939,0.485568799,-0.313479881,0.979552632,0,0,0,0,0,0,0,0,-0.35126271,0.033502708,0,0,0
1.185952062,1987/11/24,0.791363343,0.118171577,0.312214282,1.369884436,1.017411721,0,-0.373433349,0,0,0,0.054917899,0.36937584,-0.105229937,0,1.118079626,-0.503598187,-0.393236842,2.826643815,0,0,0,0,0,0,0,0,0.054966197,-0.976164834,0.133600554,0,0
0.315291906,1987/11/25,1.185952062,0.791363343,0.118171577,0.677968699,-0.909826988,0,-0.482186844,0,0,0,-0.197845745,0.033512065,0.357330911,0,-0.155780603,0.915379272,0.181081024,2.477418199,0,0,0,0,0,0,0,0,-0.198019867,-0.781032891,1.062426992,0,0
0.241052362,1987/11/26,0.315291906,1.185952062,0.791363343,0,0,0,0,0,0,0,0,0.133936066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.156895592,1987/11/27,0.241052362,0.315291906,1.185952062,0,0,0,0,0,0,0,0,1.103696626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.895974137,0,0,0,0
2.904725798,1987/11/30,0.156895592,0.241052362,0.315291906,0,0,0,0,0,0,0,-0.959614594,0.719961341,1.002976374,0,-3.296127461,0,0,-2.060810458,0,0,0,0,0,0,0,0,-0.948932602,0.686815887,-0.660068403,0,0
-0.958897483,1987/12/1,2.904725798,0.156895592,0.241052362,2.861053404,-0.537635704,0,-0.270489751,0,0,0,1.070602397,-0.929778656,-0.122274317,0,1.331516458,-1.913761242,-0.868150887,0.92719508,0,0,0,0,0,0,0,0,1.004472731,-0.319927147,-0.265252145,0,0
0.633495528,1987/12/2,-0.958897483,2.904725798,0.156895592,-0.256739551,-2.621668445,0,0.540249828,0,0,0,-0.099883478,0.551208539,-0.470108173,0,0.113960126,1.465691669,-0.505233843,-0.4352564,0,0,0,0,0,0,0,0,-0.055540129,0.240041265,-0.93396276,0,0
0.040733198,1987/12/3,0.633495528,-0.958897483,2.904725798,-0.774197415,0.771778914,0,1.656463202,0,0,0,0.321490216,-1.083242603,0.143310496,0,-2.257640232,1.780356799,-0.507799423,0.054510767,0,0,0,0,0,0,0,0,0.343852593,0.50108293,0.668005156,0,0
-0.992487811,1987/12/4,0.040733198,0.633495528,-0.958897483,-2.226680078,3.824866988,0,-0.691308257,0,0,0,0.1327287,-0.473446174,-1.214381498,0,0.186219793,-0.726116712,0.628324928,2.688333939,0,0,0,0,0,0,0,0,0.177010777,-0.25022761,-1.746182716,0,0
-1.054382313,1987/12/7,-0.992487811,0.040733198,0.633495528,1.96727656,-7.91621934,0,-2.649519678,0,0,0,0.40814132,-0.329950248,-0.290336164,0,0.162658337,-2.392415571,-0.84674511,-0.478597032,0,0,0,0,0,0,0,0,0.342069299,-1.249085168,0.27063616,0,0
0.652547761,1987/12/8,-1.054382313,-0.992487811,0.040733198,-1.570712921,-0.6888661,0,-0.935872506,0,0,0,-0.496607543,0.708886338,0.414508366,0,1.383466843,-1.578014396,0.822651627,0.372439909,0,0,0,0,0,0,0,0,-0.496936587,-0.323400605,-0.406229401,0,0
-0.020650491,1987/12/9,0.652547761,-1.054382313,-0.992487811,0.263504764,-0.057620284,0,2.566343409,0,0,0,-0.254777208,0.344253533,0.206611644,0,-0.850873249,1.377558748,-0.410479871,1.214055556,0,0,0,0,0,0,0,0,-0.188376143,0.576769392,1.213770801,0,0
0.781736135,1987/12/10,-0.020650491,0.652547761,-1.054382313,4.250478835,0.91796399,0,-0.215866247,0,0,0,-1.531183869,1.621939506,1.597085543,0,-1.348544036,0.38234002,0.048379295,-1.533204763,0,0,0,0,0,0,0,0,-1.542447033,-2.068638554,1.199214905,0,0
1.120745302,1987/12/11,0.781736135,-0.020650491,0.652547761,-2.943270679,0.398974596,0,-1.08637679,0,0,0,-0.338447976,0.207028132,0.970292634,0,-0.516311872,-0.181884372,-0.242130869,0.901623716,0,0,0,0,0,0,0,0,-0.27069721,-0.518013873,0.132362693,0,0
1.258511451,1987/12/14,1.120745302,0.781736135,-0.020650491,-1.044395916,-0.856903273,0,-4.868094021,0,0,0,-0.090446586,-0.114357297,-0.322385933,0,3.012974145,-2.899824575,-0.097016743,2.399697831,0,0,0,0,0,0,0,0,-0.067788953,0.518013873,-0.663572442,0,0
-1.461351277,1987/12/15,1.258511451,1.120745302,0.781736135,4.239555897,-0.40241503,0,-4.755812528,0,0,0,0.18081144,-0.409489803,-2.61720111,0,-0.917437628,-4.523576888,0.177792192,-1.768116784,0,0,0,0,0,0,0,0,0.112956072,1.884434034,-1.746182716,0,0
-1.26687432,1987/12/16,-1.461351277,1.258511451,1.120745302,0,2.390552085,0,-4.112270118,0,0,0,-0.056468464,0.371341624,0.537191374,0,0.115141061,-3.451025617,0.563608577,0.31430094,0,0,0,0,0,0,0,0,-0.350579946,1.145750389,-1.639380978,0,0
-1.826155749,1987/12/17,-1.26687432,-1.461351277,1.258511451,4.90896102,0.336889707,0,-0.754720564,0,0,0,-0.58917007,0.299344388,-0.041220116,0,-0.34582167,0.687704976,0.680138649,2.581454651,0,0,0,0,0,0,0,0,-0.636438107,-0.353780683,0.137646271,0,0
0.730311018,1987/12/18,-1.826155749,-1.26687432,-1.461351277,1.190490251,0.391608892,0,-1.655034594,0,0,0,0.916244179,-0.955586489,-1.098570485,0,1.649144109,-1.789756946,0.643855807,1.064648839,0,0,0,0,0,0,0,0,0.964437044,2.193665532,-0.967526552,0,0
-0.20811662,1987/12/21,0.730311018,-1.826155749,-1.26687432,-0.118413276,0.944713889,0,-2.732766023,0,0,0,-0.394878383,0.454359616,-0.041692725,0,-4.340939165,1.264290902,2.194273447,-1.268730543,0,0,0,0,0,0,0,0,-0.384659372,-0.527054766,-0.278164296,0,0
0.623054975,1987/12/22,-0.20811662,0.730311018,-1.826155749,2.457701234,1.427811186,0,9.134454341,0,0,0,-0.022611645,0.092807431,0.892585065,0,-3.623584845,5.172886314,-0.077543428,-1.751719186,0,0,0,0,0,0,0,0,-0.079378583,-1.563771243,5.157180713,0,0
-0.311042241,1987/12/23,0.623054975,-0.20811662,0.730311018,3.409421134,-3.439052165,0,0.180451177,0,0,0,0.428749387,-0.393658245,-0.206868092,0,1.392473947,-0.811441856,0.803527463,1.291006828,0,0,0,0,0,0,0,0,0.418860634,1.563771243,0.396040122,0,0
0,1987/12/24,-0.311042241,0.623054975,-0.20811662,2.537367235,0.842938399,0,-0.72376673,0,0,0,-0.519247131,0.557226244,0.660477117,0,-0.169964834,-0.583659244,-0.146317072,-0.565990706,0,0,0,0,0,0,0,0,-0.46424813,-0.281484169,-0.131839175,0,0
0,1987/12/25,0,-0.311042241,0.623054975,0,0,0,0,0,0,0,0,0.375194154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1987/12/28,0,0,-0.311042241,0,0,0,0,0,0,0,0,0.945314264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.497941221,0,0,0,0
0.868491811,1987/12/29,0,0,0,0,-0.334448472,0,3.058709212,0,0,0,-0.091943461,-0.037641492,-0.328609866,0,0,1.475468429,-0.543833442,0.627289041,0,0,0,0,0,0,0,0,-0.1383445,0.533213584,-0.668005156,0,0
-0.329965241,1987/12/30,0.868491811,0,0,-0.431966114,0.889388853,0,-0.236546533,0,0,0,-0.092028075,0,-0.701902138,0,1.025399609,-1.377726265,-2.488464332,0.51975169,0,0,0,0,0,0,0,0,-0.046157398,0.519129932,-0.672497491,0,0
0,1987/12/31,-0.329965241,0.868491811,0,1.610340757,0.386634008,0,-1.13130114,0,0,0,-1.425697866,1.462919843,0.701902138,0,-0.243190781,0.50672492,-0.822269023,0,0,0,0,0,0,0,0,0,-1.418133728,-0.984115176,-0.270270435,0,0
0,1988/1/1,0,-0.329965241,0.868491811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.746426854,1988/1/4,0,0,-0.329965241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7464462,0,0,0,0
-1.046034642,1988/1/5,-0.746426854,0,0,-0.205338881,2.363160453,0,0.900400005,0,0,0,2.686643443,-2.825933731,0.583943265,0,1.372477767,1.560915566,1.290137467,-0.814253863,0,0,0,0,0,0,0,0,2.705346099,0.71086336,0,0,0
1.233164336,1988/1/6,-1.046034642,-0.746426854,0,-5.818669157,0.476569607,0,-0.168208618,0,0,0,0.77532834,-0.732967377,0.497823057,0,2.139118998,-0.205473127,0.498987469,-0.769431854,0,0,0,0,0,0,0,0,0.754890633,-0.926246315,1.849458264,0,0
0.435278954,1988/1/7,1.233164336,-1.046034642,-0.746426854,1.191134819,-0.902102164,0,-2.442609368,0,0,0,0.022383884,-0.727235559,-0.435459475,0,3.392455578,0.577982405,-0.108940949,-1.035205932,0,0,0,0,0,0,0,0,0.089756541,0.113417274,0.91205844,0,0
0.082695891,1988/1/8,0.435278954,1.233164336,-1.046034642,3.178233607,0.849262005,0,-0.461095918,0,0,0,-0.12317341,1.256833531,0.518189573,0,1.544602641,-0.111607154,-0.476061304,-2.689326326,0,0,0,0,0,0,0,0,-0.190829041,-2.188822845,-0.129785872,0,0
0,1988/1/11,0.082695891,0.435278954,1.233164336,-2.534454559,-0.052868095,0,-3.288611092,0,0,0,-0.235571369,0,-0.372825618,0,-0.263100349,-3.735385455,-1.030085774,-1.12874082,0,0,0,0,0,0,0,0,-0.236233869,1.048819618,1.418463499,0,0
-0.725918359,1988/1/12,0,0.082695891,0.435278954,-1.400130573,-0.158772195,0,-0.718996507,0,0,0,-0.484098891,0.291184998,-0.249324875,0,0.481823096,-0.95118644,0.36291953,0,0,0,0,0,0,0,0,0,-0.462833134,-0.218077561,-0.900327625,0,0
0.311753344,1988/1/13,-0.725918359,0,0.082695891,0.540834201,0.317292704,0,-0.2408189,0,0,0,0.090242533,-0.098797966,-0.104069111,0,-0.262524762,-0.82256633,0.345912295,0.108049713,0,0,0,0,0,0,0,0,0.135685231,1.006067706,0.772204609,0,0
-0.10380983,1988/1/14,0.311753344,-0.725918359,0,1.923136193,-1.489389234,0,3.669050602,0,0,0,-0.304895499,0.334420969,1.40614393,0,0.262524762,1.192468436,-0.06280421,-1.304366319,0,0,0,0,0,0,0,0,-0.350897411,-0.113817449,0,0,0
-0.228761668,1988/1/15,-0.10380983,0.311753344,-0.725918359,1.052641299,0.906914725,0,-1.52227764,0,0,0,3.358483109,-3.259828077,-2.790103951,0,3.012924263,-1.744629176,0.250980524,-0.768812134,0,0,0,0,0,0,0,0,2.861489524,3.017446133,1.273902578,0,0
-1.025435374,1988/1/18,-0.228761668,-0.10380983,0.311753344,-1.052641299,1.003971445,0,2.21712699,0,0,0,-0.812566237,0.344331576,0.505477066,0,2.201577546,0.276461472,1.423317825,1.259945454,0,0,0,0,0,0,0,0,-0.33112613,-0.420773514,1.632176849,0,0
0.35695576,1988/1/19,-1.025435374,-0.228761668,-0.10380983,7.441026962,0.733371543,0,0.115340267,0,0,0,-0.331308972,0.163283728,0.314630569,0,0.928895109,0.942107066,-0.255171219,-0.874800549,0,0,0,0,0,0,0,0,-0.254607986,0.077644061,0,0,0
0.115213419,1988/1/20,0.35695576,-1.025435374,-0.228761668,-0.492369286,0.572470988,0,-0.578036292,0,0,0,-1.190688968,1.241210165,-0.209643683,0,-1.657382044,-0.46994408,0.208824856,-1.884756457,0,0,0,0,0,0,0,0,-1.013766828,0.309974786,-0.87555281,0,0
-0.094255649,1988/1/21,0.115213419,0.35695576,-1.025435374,-0.594061153,0.775398044,0,-0.406622692,0,0,0,0.402190242,-0.339521101,0.41884878,0,-0.104504137,-3.820846804,0.892244978,0.558037162,0,0,0,0,0,0,0,0,0.234860031,0.71590151,-0.503779403,0,0
-0.209775617,1988/1/22,-0.094255649,0.115213419,0.35695576,3.224509942,-1.035205932,0,-0.994451015,0,0,0,0.16710303,-0.32948959,-0.209205097,0,0.417362876,0.305405918,-0.137931056,0.444198398,0,0,0,0,0,0,0,0,0.189721613,0.481717595,0.879955395,0,0
0.010499239,1988/1/25,-0.209775617,-0.094255649,0.115213419,1.147240116,-2.849797074,0,0.469209072,0,0,0,0.720903693,-1.159009261,-1.732193712,0,-0.66861929,1.892928047,-1.04834075,0.387061584,0,0,0,0,0,0,0,0,0.644589918,0.414169529,1.120111275,0,0
-1.374228815,1988/1/26,0.010499239,-0.209775617,-0.094255649,-1.339732957,-0.644470544,0,-0.292997573,0,0,0,-0.287738136,0.37279754,-0.042625747,0,-1.223385855,-0.740818284,0.75652669,1.097705863,0,0,0,0,0,0,0,0,-0.288440404,-0.961756047,0.247218915,0,0
-1.016323271,1988/1/27,-1.374228815,0.010499239,-0.209775617,0.384615859,-2.897169014,0,-1.955617879,0,0,0,-0.410906236,0.494911308,-0.448670767,0,1.055530172,-2.091659158,0.207429107,2.692677491,0,0,0,0,0,0,0,0,-0.278133349,1.838907158,-0.37105794,0,0
0.289901959,1988/1/28,-1.016323271,-1.374228815,0.010499239,-4.3143946,-1.340053554,0,1.485028776,0,0,0,-0.077929311,-0.1403509,-0.107123738,0,0.167855684,0.572950207,0.206999729,2.622069463,0,0,0,0,0,0,0,0,-0.144935641,0.569802111,-1.624020702,0,0
-1.806724106,1988/1/29,0.289901959,-1.016323271,-1.374228815,-3.46619817,-1.073759963,0,-0.117994114,0,0,0,0.765522128,-0.84060183,-2.672039062,0,-0.905555309,-2.061503638,0.747752607,-0.831605624,0,0,0,0,0,0,0,0,0.789024486,0.673115421,-0.885521283,0,0
-1.163952967,1988/2/1,-1.806724106,0.289901959,-1.016323271,-7.538551944,-0.85592534,0,-0.710903468,0,0,0,0.529101763,-0.437190192,-0.022019157,0,1.010322212,-3.583548928,1.381518972,0.416667269,0,0,0,0,0,0,0,0,0.562946462,-0.074567247,0.506971935,0,0
0.704383278,1988/2/2,-1.163952967,-1.806724106,0.289901959,-2.033968424,0.51443383,0,0.710903468,0,0,0,-0.551208539,0.629628558,-0.044052864,0,0.14648951,1.265703908,-0.285306898,-0.364488818,0,0,0,0,0,0,0,0,-0.540810324,1.10217309,0.252525387,0,0
-2.33007324,1988/2/3,0.704383278,-1.163952967,-1.806724106,-0.572411408,-1.377748544,0,1.173722395,0,0,0,0.518221569,-0.385247771,-3.406110129,0,1.556209433,2.046700835,0.741604208,2.218300918,0,0,0,0,0,0,0,0,0.485759401,-0.931815298,0.251889302,0,0
