,test_begin,test_end,loss,accuracy,precision,recall,snfr,dsa_cov,dsa_mean,dsa_std,dsa_max,dsa_min,lsa_cov,lsa_mean,lsa_std,lsa_max,lsa_min,sharpe,drawdown,annual,lsa_win_pearson,dsa_win_pearson,lsa_win_spearman,dsa_win_spearman
14,2410,2660,0.6991056995391846,0.5199999809265137,0.5347826086956522,0.9044117647058824,0.03125,90.0,3.1071062088012695,2.4800894260406494,20.62718391418457,0.8182163834571838,5.0,23352.13467605717,32386.153544725374,296974.56933242927,1618.6206915383536,1.2462904656802811,8.115478653375977,21.15639422588828,-0.018200924298587596,-0.03546304462649734,-0.08786521400660005,-0.05824398655740534
15,2435,2685,0.6952252626419068,0.5400000214576721,0.5570175438596491,0.900709219858156,0.03125,90.0,3.1084885597229004,2.4847958087921143,20.62718391418457,0.8182163834571838,5.0,20933.09043770055,31500.820515166197,296974.56933242927,1618.6206915383536,1.78011054098964,7.99592328360976,30.265064447696016,-0.00717004168223789,-0.0449183624911514,-0.06444537046959926,-0.06255482465772147
16,2460,2710,0.6952496790885925,0.5360000133514404,0.5540540540540541,0.8785714285714286,0.03125,95.0,3.255577802658081,2.842655897140503,21.095003128051758,0.8182163834571838,5.0,20873.040314030313,31547.176943814553,296974.56933242927,1618.6206915383536,1.9262653301692123,7.407437632100837,34.023127405548756,-0.01207424378457351,-0.043917249951699995,-0.08291087956575487,-0.046679047476698446
17,2485,2735,0.6948993806838989,0.5360000133514404,0.5585585585585585,0.8732394366197183,0.03125,95.0,3.2344722747802734,2.8014581203460693,21.095003128051758,0.8182163834571838,5.0,20847.23117878624,31846.052020046063,296974.56933242927,1618.6206915383536,2.0635594915683475,7.270790278912583,36.40265762695323,-0.004113697702080795,-0.08294347093161797,-0.06646207235968017,-0.06768461884121275
18,2510,2760,0.6954648904800415,0.5440000295639038,0.5625,0.8873239436619719,0.015151515151515152,95.0,3.1536002159118652,2.7883188724517822,21.095003128051758,0.8182163834571838,5.0,21553.77777661327,31910.02508569601,296974.56933242927,1618.6206915383536,1.8779607858506289,7.070746412825061,32.433929071759806,-0.008913980482591875,-0.06345066691382137,-0.08602242926012882,-0.009570412569690916
19,2535,2785,0.6958996124267578,0.5360000133514404,0.5535714285714286,0.8857142857142857,0.014492753623188406,95.0,3.130526304244995,2.7952451705932617,21.095003128051758,0.8182163834571838,5.0,21877.805393638457,31915.93294763702,296974.56933242927,1618.6206915383536,1.7979607459037588,7.472073362474208,32.110652264524205,-0.002597399636286049,-0.053785969501138474,-0.07346392948118494,0.006001591818432657
20,2560,2810,0.6960413007736206,0.5519999861717224,0.5682819383259912,0.9020979020979021,0.014285714285714285,95.0,3.087423801422119,2.7677981853485107,21.095003128051758,0.8944719433784485,5.0,21992.164699955112,31838.87983179089,296974.56933242927,2555.4090280228293,2.074445730127105,7.7146013938467135,38.35502808223592,-0.017311256026562288,-0.05586437187991226,-0.11134507763673966,0.006130109379400082
21,2585,2835,0.6966964769363403,0.5360000133514404,0.5535714285714286,0.8857142857142857,0.014084507042253521,95.0,3.095669746398926,2.862725019454956,21.095003128051758,1.0454586744308472,5.0,22026.672219327986,31813.134606691765,296974.56933242927,3511.9546065248196,1.2703373231092023,8.764967168791081,25.263734935225823,0.002025940143354016,-0.08665414836477231,-0.05979363700586611,-0.01989416547221196
22,2610,2860,0.6872618560791015,0.5559999942779541,0.5753424657534246,0.875,0.014285714285714285,95.0,2.917619228363037,2.3094983100891113,21.095003128051758,1.0454586744308472,5.0,17326.160689866338,11956.507274708178,69643.16039157534,3511.9546065248196,1.3084344828534449,8.175252685725109,23.844015140851408,-0.03321219262648694,-0.11039362587909386,-0.06319534853562712,-0.019243067294608434
23,2635,2885,0.6849190344810486,0.5839999914169312,0.5911111111111111,0.9172413793103448,0.0,95.0,2.8412811756134033,2.2681190967559814,21.095003128051758,1.0454586744308472,5.0,16853.914793720418,11746.440721075916,69643.16039157534,3511.9546065248196,1.4598520724833184,7.909473089513328,24.71138203381619,0.02438688526164249,-0.09216882428536335,0.008321329342868179,-0.031036309440967802
24,2660,2910,0.6853157196044922,0.5920000076293945,0.6,0.9183673469387755,0.0,95.0,2.8848235607147217,2.2570855617523193,21.095003128051758,1.0454586744308472,5.0,17130.214524691826,12093.764800359004,69643.16039157534,3511.9546065248196,1.5326368992346917,9.967158140858526,26.965345347811454,-0.0026060958949235837,-0.08650883269911769,-0.009247769523179572,0.002142775865126974
25,2685,2935,0.6853479905128479,0.5879999995231628,0.5947136563876652,0.9246575342465754,0.0,95.0,2.840151786804199,2.2756431102752686,21.095003128051758,0.8226903676986694,5.0,16087.154317388353,12363.348496058454,69643.16039157534,2757.3711184241247,1.2257835983116119,10.524477796186227,21.85097108556556,-0.016239308555731042,-0.08781407014122868,-0.031924924012936805,-0.005236363197889105
26,2710,2960,0.6860891656875611,0.5799999833106995,0.5938864628820961,0.918918918918919,0.0,100.0,2.7276880741119385,1.7877726554870605,15.29532527923584,0.8226903676986694,5.0,16007.157700647027,12182.218048011286,69643.16039157534,2757.3711184241247,0.7613984206667475,11.191619455575534,13.700807808773039,0.0062096289877024684,-0.11750944347471518,-0.005221898078548088,-0.05732857998061933
27,2735,2985,0.6890297226905823,0.5720000267028809,0.5826086956521739,0.9241379310344827,0.015384615384615385,100.0,2.7017881870269775,1.6890665292739868,14.493358612060547,0.8226903676986694,5.0,15389.869750403712,10868.493039567978,69643.16039157534,2757.3711184241247,0.8529979790631317,11.177333103329332,15.131680280024998,-0.021613929616372835,-0.0995351755168105,-0.02425225253617931,-0.04004702208630071
28,2760,3010,0.686117292881012,0.6000000238418579,0.6130434782608696,0.9276315789473685,0.016129032258064516,100.0,2.7279584407806396,1.6872354745864868,14.493358612060547,0.8226903676986694,5.0,14650.53128590924,10000.947171714683,69643.16039157534,2757.3711184241247,1.5491731677237526,10.66145619086799,27.04411865919314,0.0026073495168423434,-0.11905640535831842,0.029642153405515872,-0.06505434430599857
29,2785,3035,0.6849319543838501,0.6079999804496765,0.6244541484716157,0.9225806451612903,0.016666666666666666,100.0,2.904171943664551,1.795877456665039,14.493358612060547,0.8226903676986694,5.0,13903.363119321968,9956.124937511397,69643.16039157534,2655.1671593650062,2.0450221711166106,11.284887011799562,44.84326198181847,-0.019345247825222543,-0.11356149871422083,0.006357806176565075,-0.06652990034762739
