,test_begin,test_end,loss,accuracy,precision,recall,snfr,dsa_cov,dsa_mean,dsa_std,dsa_max,dsa_min,lsa_cov,lsa_mean,lsa_std,lsa_max,lsa_min,sharpe,drawdown,annual,lsa_win_pearson,dsa_win_pearson,lsa_win_spearman,dsa_win_spearman
0,2120,2370,0.7048427186012268,0.48399999737739563,0.4931506849315068,0.8571428571428571,0.06779661016949153,100.0,9.773320198059082,8.546229362487793,47.184051513671875,1.3221626281738281,5.0,117154.23022643405,89475.98365564068,424149.74545258906,3130.161894014782,-0.6153975247393375,34.87499999999999,-22.691068361162372,0.025005580137749048,0.008184803021488538,0.013808162834042195,-0.0030499958067161477
1,2145,2395,0.7040582203865051,0.4880000054836273,0.4864864864864865,0.8852459016393442,0.06779661016949153,100.0,10.352856636047363,8.835468292236328,47.184051513671875,1.3221626281738281,5.0,129696.62509362817,94021.61467917223,424149.74545258906,3130.161894014782,-0.010462470098482878,24.359025479484856,-3.7360950087126747,0.044580604252966054,0.034573611537468324,0.027277483118961575,0.03592644118107134
2,2170,2420,0.7022195868492126,0.4959999918937683,0.4928909952606635,0.8455284552845529,0.06779661016949153,100.0,10.121089935302734,8.793213844299316,47.184051513671875,1.3221626281738281,5.0,131232.89660969193,95270.82261899323,424149.74545258906,3130.161894014782,0.040697735478213676,22.438934802571193,-1.588507328125854,0.022351650950146025,0.03885267315952784,-0.0017736909751003777,0.03979719125381473
3,2195,2445,0.7064171280860901,0.4880000054836273,0.48130841121495327,0.8583333333333333,0.05,100.0,9.952644348144531,8.88763427734375,47.184051513671875,1.1421537399291992,5.0,128216.06896275177,95557.29221529367,424149.74545258906,2394.715285195289,0.2138230700332928,22.495742232451125,3.189711481640268,-0.0034751411842334962,0.011062970964619107,-0.035261136714755205,0.01164282816053238
4,2220,2470,0.7054511203765869,0.492000013589859,0.4834123222748815,0.85,0.04918032786885246,100.0,9.997652053833008,8.926486015319824,47.184051513671875,0.7579634785652161,5.0,128667.20616066585,95229.95765183146,424149.74545258906,2394.715285195289,0.164065864381221,23.24581430745817,1.7379111607813116,-0.016275271133521705,0.0014554253012798626,-0.052716940059397754,-0.01136379885612675
5,2245,2495,0.7010370187759399,0.515999972820282,0.5070422535211268,0.8709677419354839,0.031746031746031744,100.0,9.638686180114746,8.977285385131836,47.184051513671875,0.7579634785652161,5.0,125636.6494136401,96767.89288215087,424149.74545258906,2394.715285195289,0.6642410296278392,12.031703608128634,15.100397349440994,-0.019900892706061563,0.0038689841417749392,-0.04674811754657659,0.005046356698384899
6,2270,2520,0.6962245712280274,0.527999997138977,0.5211267605633803,0.8740157480314961,0.03225806451612903,90.0,9.1023588180542,9.11453914642334,47.184051513671875,0.6089388132095337,10.0,100883.42203839277,86635.68234893434,359882.75999295065,553.0100989908875,0.8535397950013232,11.631325730577311,19.238396075837873,-0.014448470548244526,0.008560939375752807,-0.029644039333553182,0.007327740059979438
7,2295,2545,0.6915632314682006,0.5440000295639038,0.5370370370370371,0.8923076923076924,0.01639344262295082,90.0,8.22212028503418,8.813258171081543,47.184051513671875,0.6089388132095337,10.0,88912.74188055718,82153.07012758813,359882.75999295065,553.0100989908875,0.8177335869682539,9.991795058802076,16.306352531129097,-0.018675840540031293,0.0007030372530842399,-0.058201462487771506,-0.023147044354601288
8,2320,2570,0.6889262757301331,0.5559999942779541,0.5539906103286385,0.8805970149253731,0.01639344262295082,95.0,6.838117599487305,6.875479698181152,30.237768173217773,0.6089388132095337,10.0,75322.20007944698,76760.47568629176,359882.75999295065,553.0100989908875,1.1979997802785258,10.222450216853996,22.478944077326773,-0.00989766183250873,0.047935564969131025,-0.05795230991042946,-0.00686057181807779
9,2345,2595,0.6980949840545654,0.5320000052452087,0.5395348837209303,0.8656716417910447,0.015873015873015872,100.0,6.3913893699646,6.5072126388549805,30.237768173217773,0.6089388132095337,10.0,81178.29112167661,82492.665862428,359882.75999295065,553.0100989908875,1.0903576849029875,9.64046739238988,20.34575801525364,-0.057953349621805456,-0.0367910731179142,-0.10713652834109022,-0.08569811468652266
10,2370,2620,0.6961285152435303,0.5479999780654907,0.5504587155963303,0.8888888888888888,0.015151515151515152,100.0,5.87862491607666,6.102274417877197,30.237768173217773,0.6089388132095337,10.0,76707.8223547279,76105.18564226649,359882.75999295065,553.0100989908875,1.6046205890723189,8.090581036556678,27.98134875754199,-0.08413167297776221,-0.08923289526258558,-0.12233610375544696,-0.09694454102787126
11,2395,2645,0.6989477162361145,0.5400000214576721,0.545045045045045,0.8962962962962963,0.014925373134328358,100.0,5.280092716217041,5.368766784667969,26.3918514251709,0.6089388132095337,10.0,64414.162638963826,60562.992613959635,312622.02514889406,553.0100989908875,1.1885287204998742,10.122418289903452,20.566836332623186,-0.12101770318843882,-0.11423820966299708,-0.12516525360402758,-0.0911354289902271
12,2420,2670,0.6964124212265015,0.5479999780654907,0.5512820512820513,0.9416058394160584,0.014925373134328358,100.0,4.755102634429932,5.199976444244385,26.3918514251709,0.5797262191772461,15.0,57367.73147452431,57102.13612018896,312622.02514889406,343.8089632337202,1.4063281057529584,9.852487135506037,22.917126871252204,-0.10491429385206004,-0.11762287166155622,-0.08814658727577265,-0.08747838825662593
13,2445,2695,0.6929777574539184,0.5680000185966492,0.5726495726495726,0.9436619718309859,0.014925373134328358,100.0,4.3788371086120605,4.7408576011657715,26.3918514251709,0.5797262191772461,15.0,51558.859926390134,54474.50525265336,312622.02514889406,343.8089632337202,1.6586679812443095,10.04000776849876,27.683408695808986,-0.09684468182675568,-0.08137115526239154,-0.07877178700893267,-0.071051256748114
14,2470,2720,0.6900191855430603,0.5680000185966492,0.5775862068965517,0.9305555555555556,0.014925373134328358,100.0,4.454925060272217,4.818010330200195,26.3918514251709,0.5797262191772461,15.0,51197.25854017247,54737.94090210988,312622.02514889406,343.8089632337202,1.5095046443622242,10.220640569395043,24.966855464894586,-0.07105741437891994,-0.05534481345186226,-0.02461618344029146,-0.024168616468649796
