time,trade_price,amt,long_pos,short_pos,balance,margin,trade_type,long_val,short_val
1528934400000.0,1302.75,50,0,0,1450350.0000000158,0,sell_close,-32999.99999999907,-0.0
1528934400000.0,1302.75,50,0,50,1450300.0000000158,50000,sell_open,-32999.99999999907,-6513750.0
1528934400000.0,1302.75,0,0,50,1483300.000000015,50000,settle,0.0,-6513750.0
1529020800000.0,1285.25,50,0,0,1483300.000000015,0,buy_close,0.0,-87500.0
1529020800000.0,1285.25,50,50,0,1483250.000000015,50000,buy_open,6426250.0,-87500.0
1529020800000.0,1285.25,0,50,0,1395750.000000015,50000,settle,6426250.0,-0.0
1529280000000.0,1281.55,50,100,0,1395700.000000015,100000,buy_open,12834000.0,-0.0
1529280000000.0,1281.55,0,100,0,1377200.000000015,100000,settle,12815500.0,-0.0
1529366400000.0,1276.15,50,150,0,1377150.000000015,150000,buy_open,19196250.0,-0.0
1529366400000.0,1276.15,0,150,0,1323150.000000015,150000,settle,19142250.0,-0.0
1529452800000.0,1274.2,50,200,0,1323100.000000015,200000,buy_open,25513250.0,-0.0
1529452800000.0,1274.2,0,200,0,1293850.000000015,200000,settle,25484000.0,-0.0
1529539200000.0,1266.15,50,250,0,1293800.000000015,250000,buy_open,31814750.0,-0.0
1529539200000.0,1266.15,0,250,0,1132800.000000015,250000,settle,31653750.0,-0.0
1529625600000.0,1269.15,250,0,0,1132800.000000015,0,sell_close,-75000.0,-0.0
1529625600000.0,1269.15,50,0,50,1132750.000000015,50000,sell_open,-75000.0,-6345750.000000001
1529625600000.0,1269.15,0,0,50,1207750.000000015,50000,settle,0.0,-6345750.000000001
1529884800000.0,1268.7,50,0,0,1207750.000000015,0,buy_close,0.0,-2250.0000000009313
1529884800000.0,1268.7,50,50,0,1207700.000000015,50000,buy_open,6343500.0,-2250.0000000009313
1529884800000.0,1268.7,0,50,0,1205450.000000014,50000,settle,6343500.0,-0.0
1529971200000.0,1260.3,50,0,0,1205450.000000014,0,sell_close,42000.0,-0.0
1529971200000.0,1260.3,50,0,50,1205400.000000014,50000,sell_open,42000.0,-6301500.0
1529971200000.0,1260.3,0,0,50,1163400.000000014,50000,settle,0.0,-6301500.0
1530057600000.0,1254.6,50,0,0,1163400.000000014,0,buy_close,0.0,-28500.00000000093
1530057600000.0,1254.6,50,50,0,1163350.000000014,50000,buy_open,6272999.999999999,-28500.00000000093
1530057600000.0,1254.6,0,50,0,1134850.000000013,50000,settle,6272999.999999999,-0.0
1530144000000.0,1251.55,50,100,0,1134800.000000013,100000,buy_open,12530750.0,-0.0
1530144000000.0,1251.55,0,100,0,1119550.000000013,100000,settle,12515500.0,-0.0
1530230400000.0,1250.45,50,150,0,1119500.000000013,150000,buy_open,18767750.0,-0.0
1530230400000.0,1250.45,0,150,0,1108500.000000013,150000,settle,18756750.0,-0.0
1530489600000.0,1247.8,50,200,0,1108450.000000013,200000,buy_open,24995750.0,-0.0
1530489600000.0,1247.8,0,200,0,1068700.000000013,200000,settle,24956000.0,-0.0
1530576000000.0,1251.75,200,0,0,1068700.000000013,0,sell_close,-79000.0,-0.0
1530576000000.0,1251.75,50,0,50,1068650.000000013,50000,sell_open,-79000.0,-6258750.0
1530576000000.0,1251.75,0,0,50,1147650.000000013,50000,settle,0.0,-6258750.0
1530662400000.0,1255.65,50,0,100,1147600.000000013,100000,sell_open,0.0,-12537000.0
1530662400000.0,1255.65,0,0,100,1167100.000000015,100000,settle,0.0,-12556500.000000002
1530748800000.0,1255.5,50,0,150,1167050.000000015,150000,sell_open,0.0,-18834000.0
1530748800000.0,1255.5,0,0,150,1165550.000000015,150000,settle,0.0,-18832500.0
1530835200000.0,1255.35,150,0,0,1165550.000000015,0,buy_close,0.0,-2250.0
1530835200000.0,1255.35,50,50,0,1165500.000000015,50000,buy_open,6276749.999999999,-2250.0
1530835200000.0,1255.35,0,50,0,1163250.000000015,50000,settle,6276749.999999999,-0.0
1531094400000.0,1262.05,50,0,0,1163250.000000015,0,sell_close,-33500.00000000093,-0.0
1531094400000.0,1262.05,50,0,50,1163200.000000015,50000,sell_open,-33500.00000000093,-6310250.0
1531094400000.0,1262.05,0,0,50,1196700.0000000158,50000,settle,0.0,-6310250.0
1531180800000.0,1254.0,50,0,0,1196700.0000000158,0,buy_close,0.0,-40250.0
1531180800000.0,1254.0,50,50,0,1196650.0000000158,50000,buy_open,6270000.0,-40250.0
1531180800000.0,1254.0,0,50,0,1156400.0000000158,50000,settle,6270000.0,-0.0
1531267200000.0,1251.4,50,100,0,1156350.0000000158,100000,buy_open,12527000.0,-0.0
1531267200000.0,1251.4,0,100,0,1143350.0000000177,100000,settle,12514000.000000002,-0.0
1531353600000.0,1245.9,50,150,0,1143300.0000000177,150000,buy_open,18743500.000000004,-0.0
1531353600000.0,1245.9,0,150,0,1088300.000000014,150000,settle,18688500.0,-0.0
1531440000000.0,1241.7,50,200,0,1088250.000000014,200000,buy_open,24897000.0,-0.0
1531440000000.0,1241.7,0,200,0,1025250.000000014,200000,settle,24834000.0,-0.0
1531699200000.0,1241.1,50,250,0,1025200.000000014,250000,buy_open,31039500.0,-0.0
1531699200000.0,1241.1,0,250,0,1013200.000000014,250000,settle,31027500.0,-0.0
1531785600000.0,1232.8,250,0,0,1013200.000000014,0,sell_close,207500.0,-0.0
1531785600000.0,1232.8,50,0,50,1013150.000000014,50000,sell_open,207500.0,-6164000.0
1531785600000.0,1232.8,0,0,50,805650.000000014,50000,settle,0.0,-6164000.0
1531872000000.0,1224.5,50,0,0,805650.000000014,0,buy_close,0.0,-41500.0
1531872000000.0,1224.5,50,50,0,805600.000000014,50000,buy_open,6122500.0,-41500.0
1531872000000.0,1224.5,0,50,0,764100.000000014,50000,settle,6122500.0,-0.0
1531958400000.0,1217.55,50,100,0,764050.000000014,100000,buy_open,12210250.0,-0.0
1531958400000.0,1217.55,0,100,0,729300.000000014,100000,settle,12175500.0,-0.0
1532044800000.0,1228.75,100,0,0,729300.000000014,0,sell_close,-112000.0,-0.0
1532044800000.0,1228.75,50,0,50,729250.000000014,50000,sell_open,-112000.0,-6143750.0
1532044800000.0,1228.75,0,0,50,841250.000000014,50000,settle,0.0,-6143750.0
1532304000000.0,1224.95,50,0,100,841200.000000014,100000,sell_open,0.0,-12268500.0
1532304000000.0,1224.95,0,0,100,822200.000000014,100000,settle,0.0,-12249500.0
1532390400000.0,1228.35,50,0,150,822150.000000014,150000,sell_open,0.0,-18391250.0
1532390400000.0,1228.35,0,0,150,856150.000000014,150000,settle,0.0,-18425250.0
1532476800000.0,1231.5,50,0,200,856100.000000014,200000,sell_open,0.0,-24582750.0
1532476800000.0,1231.5,0,0,200,903350.000000014,200000,settle,0.0,-24630000.0
1532563200000.0,1228.25,200,0,0,903350.000000014,0,buy_close,0.0,-65000.0
1532563200000.0,1228.25,50,50,0,903300.000000014,50000,buy_open,6141250.0,-65000.0
1532563200000.0,1228.25,0,50,0,838300.000000014,50000,settle,6141250.0,-0.0
1532649600000.0,1223.95,50,100,0,838250.000000014,100000,buy_open,12261000.0,-0.0
1532649600000.0,1223.95,0,100,0,816750.000000014,100000,settle,12239500.0,-0.0
1532908800000.0,1223.8,50,150,0,816700.000000014,150000,buy_open,18358500.0,-0.0
1532908800000.0,1223.8,0,150,0,815200.000000014,150000,settle,18357000.0,-0.0
1532995200000.0,1220.95,50,200,0,815150.000000014,200000,buy_open,24461750.0,-0.0
1532995200000.0,1220.95,0,200,0,772400.000000014,200000,settle,24419000.0,-0.0
1533081600000.0,1219.0,50,250,0,772350.000000014,250000,buy_open,30514000.0,-0.0
1533081600000.0,1219.0,0,250,0,733350.000000014,250000,settle,30475000.0,-0.0
1533168000000.0,1215.45,250,0,0,733350.000000014,0,sell_close,88750.0,-0.0
1533168000000.0,1215.45,50,0,50,733300.000000014,50000,sell_open,88750.0,-6077250.0
1533168000000.0,1215.45,0,0,50,644550.000000014,50000,settle,0.0,-6077250.0
1533254400000.0,1216.3,50,0,0,644550.000000014,0,buy_close,0.0,4250.0
1533254400000.0,1216.3,50,50,0,644500.000000014,50000,buy_open,6081500.0,4250.0
1533254400000.0,1216.3,0,50,0,648750.000000014,50000,settle,6081500.0,-0.0
1533513600000.0,1209.65,50,0,0,648750.000000014,0,sell_close,33249.99999999907,-0.0
1533513600000.0,1209.65,50,0,50,648700.000000014,50000,sell_open,33249.99999999907,-6048250.000000001
1533513600000.0,1209.65,0,0,50,615450.0000000149,50000,settle,0.0,-6048250.000000001
1533600000000.0,1212.35,50,0,0,615450.0000000149,0,buy_close,0.0,13499.999999998137
1533600000000.0,1212.35,50,50,0,615400.0000000149,50000,buy_open,6061749.999999999,13499.999999998137
1533600000000.0,1212.35,0,50,0,628900.000000013,50000,settle,6061749.999999999,-0.0
1533686400000.0,1209.55,50,100,0,628850.000000013,100000,buy_open,12109500.0,-0.0
1533686400000.0,1209.55,0,100,0,614850.000000013,100000,settle,12095500.0,-0.0
1533772800000.0,1214.35,100,0,0,614850.000000013,0,sell_close,-47999.99999999814,-0.0
1533772800000.0,1214.35,50,0,50,614800.000000013,50000,sell_open,-47999.99999999814,-6071749.999999999
1533772800000.0,1214.35,0,0,50,662800.0000000112,50000,settle,0.0,-6071749.999999999
1533859200000.0,1214.4,50,0,100,662750.0000000112,100000,sell_open,0.0,-12143750.0
1533859200000.0,1214.4,0,0,100,663000.000000013,100000,settle,0.0,-12144000.000000002
1534118400000.0,1200.35,100,0,0,663000.000000013,0,buy_close,0.0,-140500.00000000373
1534118400000.0,1200.35,50,50,0,662950.000000013,50000,buy_open,6001749.999999999,-140500.00000000373
1534118400000.0,1200.35,0,50,0,522450.0000000093,50000,settle,6001749.999999999,-0.0
1534204800000.0,1197.0,50,100,0,522400.0000000093,100000,buy_open,11986750.0,-0.0
1534204800000.0,1197.0,0,100,0,505650.0000000093,100000,settle,11970000.0,-0.0
1534291200000.0,1182.0,100,0,0,505650.0000000093,0,sell_close,150000.0,-0.0
1534291200000.0,1182.0,50,0,50,505600.0000000093,50000,sell_open,150000.0,-5910000.0
1534291200000.0,1182.0,0,0,50,355600.0000000093,50000,settle,0.0,-5910000.0
1534377600000.0,1180.4,50,0,100,355550.0000000093,100000,sell_open,0.0,-11812000.0
1534377600000.0,1180.4,0,0,100,347550.0000000112,100000,settle,0.0,-11804000.000000002
1534464000000.0,1178.4,100,0,0,347550.0000000112,0,buy_close,0.0,-20000.0
1534464000000.0,1178.4,50,50,0,347500.0000000112,50000,buy_open,5892000.000000001,-20000.0
1534464000000.0,1178.4,0,50,0,327500.0000000112,50000,settle,5892000.000000001,-0.0
1534723200000.0,1184.35,50,0,0,327500.0000000112,0,sell_close,-29749.999999998137,-0.0
1534723200000.0,1184.35,50,0,50,327450.0000000112,50000,sell_open,-29749.999999998137,-5921749.999999999
1534723200000.0,1184.35,0,0,50,357200.0000000093,50000,settle,0.0,-5921749.999999999
1534809600000.0,1190.95,50,0,100,357150.0000000093,100000,sell_open,0.0,-11876500.0
1534809600000.0,1190.95,0,0,100,390150.0000000093,100000,settle,0.0,-11909500.0
1534896000000.0,1196.65,50,0,150,390100.0000000093,150000,sell_open,0.0,-17892750.0
1534896000000.0,1196.65,0,0,150,447100.0000000093,150000,settle,0.0,-17949750.0
1534982400000.0,1192.35,150,0,0,447100.0000000093,0,buy_close,0.0,-64500.0
1534982400000.0,1192.35,50,50,0,447050.0000000093,50000,buy_open,5961749.999999999,-64500.0
1534982400000.0,1192.35,0,50,0,382550.0000000093,50000,settle,5961749.999999999,-0.0
1535068800000.0,1197.7,50,0,0,382550.0000000093,0,sell_close,-26750.00000000093,-0.0
1535068800000.0,1197.7,50,0,50,382500.0000000093,50000,sell_open,-26750.00000000093,-5988500.0
1535068800000.0,1197.7,0,0,50,409250.00000001024,50000,settle,0.0,-5988500.0
1535328000000.0,1197.7,50,0,0,409250.00000001024,0,buy_close,0.0,0.0
1535328000000.0,1197.7,50,50,0,409200.00000001024,50000,buy_open,5988500.0,0.0
1535328000000.0,1197.7,0,50,0,409200.00000001024,50000,settle,5988500.0,-0.0
1535414400000.0,1212.25,50,0,0,409200.00000001024,0,sell_close,-72750.0,-0.0
1535414400000.0,1212.25,50,0,50,409150.00000001024,50000,sell_open,-72750.0,-6061250.0
1535414400000.0,1212.25,0,0,50,481900.00000001024,50000,settle,0.0,-6061250.0
1535500800000.0,1204.2,50,0,0,481900.00000001024,0,buy_close,0.0,-40250.0
1535500800000.0,1204.2,50,50,0,481850.00000001024,50000,buy_open,6021000.0,-40250.0
1535500800000.0,1204.2,0,50,0,441600.00000001024,50000,settle,6021000.0,-0.0
1535587200000.0,1197.3,50,100,0,441550.00000001024,100000,buy_open,12007500.0,-0.0
1535587200000.0,1197.3,0,100,0,407050.00000001024,100000,settle,11973000.0,-0.0
1535673600000.0,1202.45,100,0,0,407050.00000001024,0,sell_close,-51500.0,-0.0
1535673600000.0,1202.45,50,0,50,407000.00000001024,50000,sell_open,-51500.0,-6012250.0
1535673600000.0,1202.45,0,0,50,458500.00000001024,50000,settle,0.0,-6012250.0
1535932800000.0,1200.05,50,0,0,458500.00000001024,0,buy_close,0.0,-12000.0
1535932800000.0,1200.05,50,50,0,458450.00000001024,50000,buy_open,6000250.0,-12000.0
1535932800000.0,1200.05,0,50,0,446450.00000001024,50000,settle,6000250.0,-0.0
1536019200000.0,1190.85,50,0,0,446450.00000001024,0,sell_close,46000.00000000093,-0.0
1536019200000.0,1190.85,50,0,50,446400.00000001024,50000,sell_open,46000.00000000093,-5954249.999999999
1536019200000.0,1190.85,0,0,50,400400.0000000093,50000,settle,0.0,-5954249.999999999
1536105600000.0,1196.7,50,0,100,400350.0000000093,100000,sell_open,0.0,-11937750.0
1536105600000.0,1196.7,0,0,100,429600.0000000093,100000,settle,0.0,-11967000.0
1536192000000.0,1205.15,50,0,150,429550.0000000093,150000,sell_open,0.0,-17992750.0
1536192000000.0,1205.15,0,0,150,514050.0000000093,150000,settle,0.0,-18077250.0
1536278400000.0,1198.9,50,0,200,514000.0000000093,200000,sell_open,0.0,-24071750.0
1536278400000.0,1198.9,0,0,200,420250.00000001304,200000,settle,0.0,-23978000.000000004
1536537600000.0,1196.6,200,0,0,420250.00000001304,0,buy_close,0.0,-46000.00000000745
1536537600000.0,1196.6,50,50,0,420200.00000001304,50000,buy_open,5982999.999999999,-46000.00000000745
1536537600000.0,1196.6,0,50,0,374200.0000000056,50000,settle,5982999.999999999,-0.0
1536624000000.0,1189.85,50,100,0,374150.0000000056,100000,buy_open,11932249.999999998,-0.0
1536624000000.0,1189.85,0,100,0,340400.0000000056,100000,settle,11898499.999999998,-0.0
1536710400000.0,1195.6,100,0,0,340400.0000000056,0,sell_close,-57500.0,-0.0
1536710400000.0,1195.6,50,0,50,340350.0000000056,50000,sell_open,-57500.0,-5977999.999999999
1536710400000.0,1195.6,0,0,50,397850.0000000056,50000,settle,0.0,-5977999.999999999
1536796800000.0,1209.8,50,0,100,397800.0000000056,100000,sell_open,0.0,-12027000.0
1536796800000.0,1209.8,0,0,100,468800.0000000056,100000,settle,0.0,-12098000.0
1536883200000.0,1201.95,100,0,0,468800.0000000056,0,buy_close,0.0,-78500.0
1536883200000.0,1201.95,50,50,0,468750.0000000056,50000,buy_open,6009750.0,-78500.0
1536883200000.0,1201.95,0,50,0,390250.0000000056,50000,settle,6009750.0,-0.0
1537142400000.0,1201.9,50,100,0,390200.0000000056,100000,buy_open,12019250.0,-0.0
1537142400000.0,1201.9,0,100,0,389950.00000000745,100000,settle,12019000.000000002,-0.0
1537228800000.0,1200.2,100,0,0,389950.00000000745,0,sell_close,17000.000000001863,-0.0
1537228800000.0,1200.2,50,0,50,389900.00000000745,50000,sell_open,17000.000000001863,-6001000.0
1537228800000.0,1200.2,0,0,50,372900.0000000056,50000,settle,0.0,-6001000.0
1537315200000.0,1203.3,50,0,100,372850.0000000056,100000,sell_open,0.0,-12017500.0
1537315200000.0,1203.3,0,0,100,388350.0000000056,100000,settle,0.0,-12033000.0
1537401600000.0,1208.35,50,0,150,388300.0000000056,150000,sell_open,0.0,-18074750.0
1537401600000.0,1208.35,0,0,150,438800.0000000056,150000,settle,0.0,-18125250.0
1537488000000.0,1198.7,150,0,0,438800.0000000056,0,buy_close,0.0,-144750.0
1537488000000.0,1198.7,50,50,0,438750.0000000056,50000,buy_open,5993500.0,-144750.0
1537488000000.0,1198.7,0,50,0,294000.0000000056,50000,settle,5993500.0,-0.0
1537747200000.0,1202.75,50,0,0,294000.0000000056,0,sell_close,-20250.0,-0.0
1537747200000.0,1202.75,50,0,50,293950.0000000056,50000,sell_open,-20250.0,-6013750.0
1537747200000.0,1202.75,0,0,50,314200.0000000056,50000,settle,0.0,-6013750.0
1537833600000.0,1201.9,50,0,0,314200.0000000056,0,buy_close,0.0,-4249.999999999069
1537833600000.0,1201.9,50,50,0,314150.0000000056,50000,buy_open,6009500.000000001,-4249.999999999069
1537833600000.0,1201.9,0,50,0,309900.0000000065,50000,settle,6009500.000000001,-0.0
1537920000000.0,1194.25,50,0,0,309900.0000000065,0,sell_close,38250.00000000093,-0.0
1537920000000.0,1194.25,50,0,50,309850.0000000065,50000,sell_open,38250.00000000093,-5971250.0
1537920000000.0,1194.25,0,0,50,271600.0000000056,50000,settle,0.0,-5971250.0
1538006400000.0,1185.4,50,0,0,271600.0000000056,0,buy_close,0.0,-44249.99999999907
1538006400000.0,1185.4,50,50,0,271550.0000000056,50000,buy_open,5927000.000000001,-44249.99999999907
1538006400000.0,1185.4,0,50,0,227300.00000000652,50000,settle,5927000.000000001,-0.0
1538092800000.0,1187.25,50,0,0,227300.00000000652,0,sell_close,-9249.999999999069,-0.0
1538092800000.0,1187.25,50,0,50,227250.00000000652,50000,sell_open,-9249.999999999069,-5936250.0
1538092800000.0,1187.25,0,0,50,236500.0000000056,50000,settle,0.0,-5936250.0
1538352000000.0,1189.35,50,0,100,236450.0000000056,100000,sell_open,0.0,-11883000.0
1538352000000.0,1189.35,0,0,100,246950.00000000373,100000,settle,0.0,-11893499.999999998
1538438400000.0,1204.7,50,0,150,246900.00000000373,150000,sell_open,0.0,-17917000.0
1538438400000.0,1204.7,0,0,150,400400.0000000037,150000,settle,0.0,-18070500.0
1538524800000.0,1201.2,150,0,0,400400.0000000037,0,buy_close,0.0,-52500.0
1538524800000.0,1201.2,50,50,0,400350.0000000037,50000,buy_open,6006000.0,-52500.0
1538524800000.0,1201.2,0,50,0,347850.0000000037,50000,settle,6006000.0,-0.0
1538611200000.0,1203.45,50,0,0,347850.0000000037,0,sell_close,-11250.0,-0.0
1538611200000.0,1203.45,50,0,50,347800.0000000037,50000,sell_open,-11250.0,-6017250.0
1538611200000.0,1203.45,0,0,50,359050.0000000037,50000,settle,0.0,-6017250.0
1538697600000.0,1203.8,50,0,100,359000.0000000037,100000,sell_open,0.0,-12036250.0
1538697600000.0,1203.8,0,0,100,360750.0000000037,100000,settle,0.0,-12038000.0
1538956800000.0,1186.95,100,0,0,360750.0000000037,0,buy_close,0.0,-168500.0
1538956800000.0,1186.95,50,50,0,360700.0000000037,50000,buy_open,5934750.0,-168500.0
1538956800000.0,1186.95,0,50,0,192200.00000000373,50000,settle,5934750.0,-0.0
1539043200000.0,1185.55,50,0,0,192200.00000000373,0,sell_close,7000.0,-0.0
1539043200000.0,1185.55,50,0,50,192150.00000000373,50000,sell_open,7000.0,-5927750.0
1539043200000.0,1185.55,0,0,50,185150.00000000373,50000,settle,0.0,-5927750.0
1539129600000.0,1188.6,50,0,100,185100.00000000373,100000,sell_open,0.0,-11870750.0
1539129600000.0,1188.6,0,0,100,200350.00000000186,100000,settle,0.0,-11885999.999999998
1539216000000.0,1205.55,50,0,150,200300.00000000186,150000,sell_open,0.0,-17913750.0
1539216000000.0,1205.55,0,0,150,369800.00000000186,150000,settle,0.0,-18083250.0
1539302400000.0,1219.75,50,0,200,369750.00000000186,200000,sell_open,0.0,-24182000.0
1539302400000.0,1219.75,0,0,200,582750.0000000019,200000,settle,0.0,-24395000.0
1539561600000.0,1229.95,50,0,250,582700.0000000019,250000,sell_open,0.0,-30544750.0
1539561600000.0,1229.95,0,0,250,786700.0000000019,250000,settle,0.0,-30748750.0
1539648000000.0,1230.7,50,0,300,786650.0000000019,300000,sell_open,0.0,-36902250.0
1539648000000.0,1230.7,0,0,300,805400.0000000019,300000,settle,0.0,-36921000.0
1539734400000.0,1229.05,300,0,0,805400.0000000019,0,buy_close,0.0,-49500.0
1539734400000.0,1229.05,50,50,0,805350.0000000019,50000,buy_open,6145250.0,-49500.0
1539734400000.0,1229.05,0,50,0,755850.0000000019,50000,settle,6145250.0,-0.0
1539820800000.0,1223.0,50,100,0,755800.0000000019,100000,buy_open,12260250.0,-0.0
1539820800000.0,1223.0,0,100,0,725550.0000000019,100000,settle,12230000.0,-0.0
1539907200000.0,1227.85,100,0,0,725550.0000000019,0,sell_close,-48499.99999999814,-0.0
1539907200000.0,1227.85,50,0,50,725500.0000000019,50000,sell_open,-48499.99999999814,-6139249.999999999
1539907200000.0,1227.85,0,0,50,774000.0,50000,settle,0.0,-6139249.999999999
1540166400000.0,1222.3,50,0,0,774000.0,0,buy_close,0.0,-27749.99999999907
1540166400000.0,1222.3,50,50,0,773950.0,50000,buy_open,6111500.0,-27749.99999999907
1540166400000.0,1222.3,0,50,0,746200.0000000009,50000,settle,6111500.0,-0.0
1540252800000.0,1235.95,50,100,0,746150.0000000009,100000,buy_open,12291250.0,-0.0
1540252800000.0,1235.95,0,100,0,814400.0000000009,100000,settle,12359500.0,-0.0
1540339200000.0,1230.55,50,150,0,814350.0000000009,150000,buy_open,18512250.0,-0.0
1540339200000.0,1230.55,0,150,0,760350.0000000009,150000,settle,18458250.0,-0.0
1540425600000.0,1230.8,150,0,0,760350.0000000009,0,sell_close,-3750.0,-0.0
1540425600000.0,1230.8,50,0,50,760300.0000000009,50000,sell_open,-3750.0,-6154000.0
1540425600000.0,1230.8,0,0,50,764050.0000000009,50000,settle,0.0,-6154000.0
1540512000000.0,1233.85,50,0,100,764000.0000000009,100000,sell_open,0.0,-12323250.0
1540512000000.0,1233.85,0,0,100,779249.9999999991,100000,settle,0.0,-12338499.999999998
1540771200000.0,1230.8,50,0,150,779199.9999999991,150000,sell_open,0.0,-18492500.0
1540771200000.0,1230.8,0,0,150,748699.9999999991,150000,settle,0.0,-18462000.0
1540857600000.0,1225.4,150,0,0,748699.9999999991,0,buy_close,0.0,-81000.0
1540857600000.0,1225.4,50,50,0,748649.9999999991,50000,buy_open,6127000.000000001,-81000.0
1540857600000.0,1225.4,0,50,0,667649.9999999991,50000,settle,6127000.000000001,-0.0
1540944000000.0,1214.95,50,100,0,667599.9999999991,100000,buy_open,12201750.0,-0.0
1540944000000.0,1214.95,0,100,0,615349.9999999991,100000,settle,12149500.0,-0.0
1541030400000.0,1231.15,100,0,0,615349.9999999991,0,sell_close,-162000.00000000186,-0.0
1541030400000.0,1231.15,50,0,50,615299.9999999991,50000,sell_open,-162000.00000000186,-6155750.000000001
1541030400000.0,1231.15,0,0,50,777300.0000000009,50000,settle,0.0,-6155750.000000001
1541116800000.0,1232.1,50,0,100,777250.0000000009,100000,sell_open,0.0,-12316250.0
1541116800000.0,1232.1,0,0,100,781999.9999999991,100000,settle,0.0,-12320999.999999998
1541376000000.0,1232.25,50,0,150,781949.9999999991,150000,sell_open,0.0,-18482250.0
1541376000000.0,1232.25,0,0,150,783449.9999999991,150000,settle,0.0,-18483750.0
1541462400000.0,1231.6,50,0,200,783399.9999999991,200000,sell_open,0.0,-24641750.0
1541462400000.0,1231.6,0,0,200,773649.9999999953,200000,settle,0.0,-24631999.999999996
1541548800000.0,1229.95,200,0,0,773649.9999999953,0,buy_close,0.0,-32999.999999996275
1541548800000.0,1229.95,50,50,0,773599.9999999953,50000,buy_open,6149750.0,-32999.999999996275
1541548800000.0,1229.95,0,50,0,740599.9999999991,50000,settle,6149750.0,-0.0
1541635200000.0,1224.15,50,100,0,740549.9999999991,100000,buy_open,12270500.0,-0.0
1541635200000.0,1224.15,0,100,0,711550.0000000009,100000,settle,12241500.000000002,-0.0
1541721600000.0,1211.4,100,0,0,711550.0000000009,0,sell_close,127500.0,-0.0
1541721600000.0,1211.4,50,0,50,711500.0000000009,50000,sell_open,127500.0,-6057000.000000001
1541721600000.0,1211.4,0,0,50,584000.0000000009,50000,settle,0.0,-6057000.000000001
1541980800000.0,1205.55,50,0,0,584000.0000000009,0,buy_close,0.0,-29250.00000000093
1541980800000.0,1205.55,50,50,0,583950.0000000009,50000,buy_open,6027750.0,-29250.00000000093
1541980800000.0,1205.55,0,50,0,554700.0,50000,settle,6027750.0,-0.0
1542067200000.0,1202.1,50,0,0,554700.0,0,sell_close,17250.00000000093,-0.0
1542067200000.0,1202.1,50,0,50,554650.0,50000,sell_open,17250.00000000093,-6010499.999999999
1542067200000.0,1202.1,0,0,50,537399.9999999991,50000,settle,0.0,-6010499.999999999
1542153600000.0,1203.25,50,0,100,537349.9999999991,100000,sell_open,0.0,-12026750.0
1542153600000.0,1203.25,0,0,100,543099.9999999991,100000,settle,0.0,-12032500.0
1542240000000.0,1211.85,50,0,150,543049.9999999991,150000,sell_open,0.0,-18091750.0
1542240000000.0,1211.85,0,0,150,629049.9999999991,150000,settle,0.0,-18177750.0
1542326400000.0,1222.4,50,0,200,628999.9999999991,200000,sell_open,0.0,-24289750.0
1542326400000.0,1222.4,0,0,200,787250.0000000028,200000,settle,0.0,-24448000.000000004
1542585600000.0,1221.6,50,0,250,787200.0000000028,250000,sell_open,0.0,-30556000.000000004
1542585600000.0,1221.6,0,0,250,771199.9999999991,250000,settle,0.0,-30540000.0
1542672000000.0,1223.0,50,0,300,771149.9999999991,300000,sell_open,0.0,-36655000.0
1542672000000.0,1223.0,0,0,300,806149.9999999991,300000,settle,0.0,-36690000.0
1542758400000.0,1226.1,50,0,350,806099.9999999991,350000,sell_open,0.0,-42820500.0
1542758400000.0,1226.1,0,0,350,899099.9999999916,350000,settle,0.0,-42913499.99999999
1542844800000.0,1227.05,50,0,400,899049.9999999916,400000,sell_open,0.0,-49048749.99999999
1542844800000.0,1227.05,0,0,400,932299.9999999991,400000,settle,0.0,-49082000.0
1542931200000.0,1223.65,50,0,450,932249.9999999991,450000,sell_open,0.0,-55200250.0
1542931200000.0,1223.65,0,0,450,796249.9999999991,450000,settle,0.0,-55064250.0
1543190400000.0,1223.4,450,0,0,796249.9999999991,0,buy_close,0.0,-11250.0
1543190400000.0,1223.4,50,50,0,796199.9999999991,50000,buy_open,6117000.000000001,-11250.0
1543190400000.0,1223.4,0,50,0,784949.9999999991,50000,settle,6117000.000000001,-0.0
1543276800000.0,1221.2,50,100,0,784899.9999999991,100000,buy_open,12223000.0,-0.0
1543276800000.0,1221.2,0,100,0,773899.9999999991,100000,settle,12212000.0,-0.0
1543363200000.0,1213.25,50,150,0,773849.9999999991,150000,buy_open,18278250.0,-0.0
1543363200000.0,1213.25,0,150,0,694349.9999999991,150000,settle,18198750.0,-0.0
1543449600000.0,1226.25,150,0,0,694349.9999999991,0,sell_close,-195000.0,-0.0
1543449600000.0,1226.25,50,0,50,694299.9999999991,50000,sell_open,-195000.0,-6131250.0
1543449600000.0,1226.25,0,0,50,889299.9999999991,50000,settle,0.0,-6131250.0
1543536000000.0,1217.55,50,0,0,889299.9999999991,0,buy_close,0.0,-43500.0
1543536000000.0,1217.55,50,50,0,889249.9999999991,50000,buy_open,6087750.0,-43500.0
1543536000000.0,1217.55,0,50,0,845749.9999999991,50000,settle,6087750.0,-0.0
1543795200000.0,1230.3,50,0,0,845749.9999999991,0,sell_close,-63750.0,-0.0
1543795200000.0,1230.3,50,0,50,845699.9999999991,50000,sell_open,-63750.0,-6151500.0
