,sample_len,p1,p2,epochs,batch_size,train_len,test_len,weighted,fit_window,train_begin,test_loss,test_acc,precision,recall,f1,cm00,cm01,cm10,cm11,win_profit,lose_profit,wtl,sharpe,dd,ar,pre_acc_1,pre_pre_1,pre_rec_1,pre_f1_1,pre_cm00_1,pre_cm01_1,pre_cm10_1,pre_cm11_1,after_acc_1,after_pre_1,after_rec_1,after_f1_1,after_cm00_1,after_cm01_1,after_cm10_1,after_cm11_1,pre_adj_1,pre_dd_1,pre_ar_1,after_adj_1,after_dd_1,after_ar_1,adj_acc_1,adj_pre_1,adj_rec_1,adj_f1_1,adj_cm00_1,adj_cm01_1,adj_cm10_1,adj_cm11_1,win_profit_1,lose_profit_1,pre_wtl_1,adj_win_profit_1,adj_lose_profit_1,adj_wtl,pre_acc_2,pre_pre_2,pre_rec_2,pre_f1_2,pre_cm00_2,pre_cm01_2,pre_cm10_2,pre_cm11_2,after_acc_2,after_pre_2,after_rec_2,after_f1_2,after_cm00_2,after_cm01_2,after_cm10_2,after_cm11_2,pre_adj_2,pre_dd_2,pre_ar_2,after_adj_2,after_dd_2,after_ar_2,adj_acc_2,adj_pre_2,adj_rec_2,adj_f1_2,adj_cm00_2,adj_cm01_2,adj_cm10_2,adj_cm11_2,win_profit_2,lose_profit_2,pre_wtl_2,adj_win_profit_2,adj_lose_profit_2,adj_wtl_2,pre_acc_3,pre_pre_3,pre_rec_3,pre_f1_3,pre_cm00_3,pre_cm01_3,pre_cm10_3,pre_cm11_3,after_acc_3,after_pre_3,after_rec_3,after_f1_3,after_cm00_3,after_cm01_3,after_cm10_3,after_cm11_3,pre_adj_3,pre_dd_3,pre_ar_3,after_adj_3,after_dd_3,after_ar_3,adj_acc_3,adj_pre_3,adj_rec_3,adj_f1_3,adj_cm00_3,adj_cm01_3,adj_cm10_3,adj_cm11_3,win_profit_3,lose_profit_3,pre_wtl_3,adj_win_profit_3,adj_lose_profit_3,adj_wtl_3
0,9,192,192,30,200,1500,500,True,100,9,0.6938768472671509,0.5099999904632568,0.5841121495327103,0.44483985765124556,0.5050505050505051,130,89,156,125,2.2885478727731776,-2.3956889229663325,0.9552775616374711,-0.2894255273913311,32.084018972025866,-4.160539583307201,0.515,0.572972972972973,0.4796380090497738,0.5221674876847291,100,79,115,106,0.5325,0.5858585858585859,0.5248868778280543,0.5536992840095465,97,82,105,116,1.3836938505886711,6.923027602346677,13.753351957679575,0.3028660881986104,7.682661093075999,3.5522160056591408,0.5325,0.5255474452554745,0.3711340206185567,0.43504531722054385,141,65,122,72,0.008915344141234717,-0.00968180891107905,0.9208345489067383,0.0003150931698455815,-0.0005819512343962185,0.5414425663560875,0.515,0.572972972972973,0.4796380090497738,0.5221674876847291,100,79,115,106,0.4925,0.5463917525773195,0.4796380090497738,0.5108433734939759,91,88,115,106,1.3836938505886711,6.923027602346677,13.753351957679575,-0.050802216503034674,8.406498238069641,0.11338775918847191,0.4925,0.4666666666666667,0.3247422680412371,0.3829787234042553,134,72,131,63,0.008915344141234717,-0.00968180891107905,0.9208345489067383,0.002108497573382151,-0.0022516456039963933,0.9364251504054759,0.515,0.572972972972973,0.4796380090497738,0.5221674876847291,100,79,115,106,0.505,0.5550239234449761,0.5248868778280543,0.5395348837209303,86,93,105,116,1.3836938505886711,6.923027602346677,13.753351957679575,-0.394093500186837,16.902543978086246,-3.3125855307838576,0.505,0.48936170212765956,0.4742268041237113,0.481675392670157,110,96,102,92,0.008915344141234717,-0.00968180891107905,0.9208345489067383,0.001595415034748584,-0.001838302387243424,0.867874102661067
1,9,192,192,30,200,1500,500,True,100,509,0.7178695874214173,0.5080000162124634,0.518796992481203,0.7931034482758621,0.6272727272727273,47,192,54,207,3.1608332509361947,-3.0670817338430947,1.0305670096947916,0.2168501193579193,31.367726698969864,3.411765357640955,0.4975,0.501577287066246,0.7871287128712872,0.6127167630057804,40,158,43,159,0.495,0.5,0.4752475247524752,0.4873096446700507,102,96,106,96,0.030033786531756486,28.220222923878776,-1.6144532360767287,-1.2875327413959143,42.496492402497914,-29.26197281303641,0.495,0.49767441860465117,0.5323383084577115,0.5144230769230769,91,108,94,107,0.012684355920695802,-0.012978838056476155,0.9773105932519581,-0.0035159527122573227,0.0030277179004638993,1.1612550534244348,0.4975,0.501577287066246,0.7871287128712872,0.6127167630057804,40,158,43,159,0.4975,0.5026178010471204,0.4752475247524752,0.48854961832061067,103,95,106,96,0.030033786531756486,28.220222923878776,-1.6144532360767287,-0.9895529501460724,27.098861456533964,-18.73186804749129,0.4975,0.5,0.4925373134328358,0.49624060150375937,100,99,102,99,0.012684355920695802,-0.012978838056476155,0.9773105932519581,-0.0008678748184043953,0.00043854461556832057,1.9789886538219044,0.4975,0.501577287066246,0.7871287128712872,0.6127167630057804,40,158,43,159,0.4975,0.50187265917603,0.6633663366336634,0.5714285714285714,65,133,68,134,0.030033786531756486,28.220222923878776,-1.6144532360767287,-0.3493786819202653,20.272041642128485,-9.710261534453704,0.4975,0.5,0.4129353233830846,0.45231607629427795,116,83,118,83,0.012684355920695802,-0.012978838056476155,0.9773105932519581,0.0020447809103700284,-0.0024451294641635716,0.8362669299678599
2,9,192,192,30,200,1500,500,True,100,1009,0.683118884563446,0.578000009059906,0.5864978902953587,0.9488054607508533,0.7249022164276402,11,196,15,278,2.07642690983754,-1.5823224593746081,1.312265333488485,1.8758768326018682,8.991052295814011,30.21213574727221,0.5825,0.587012987012987,0.9658119658119658,0.7302100161550888,7,159,8,226,0.57,0.582010582010582,0.9401709401709402,0.718954248366013,8,158,14,220,1.9402195643822,9.456089768565437,35.01602468033125,1.9402195643822,9.456089768565437,35.01602468033125,0.57,0.14285714285714285,0.005988023952095809,0.011494252873563218,227,6,166,1,0.006658374116058597,-0.007513396691356842,0.8862002619558429,0.006613245865128642,-0.0070416054399085465,0.9391673421018222,0.5825,0.587012987012987,0.9658119658119658,0.7302100161550888,7,159,8,226,0.5425,0.580441640378549,0.7863247863247863,0.6678765880217786,33,133,50,184,1.9402195643822,9.456089768565437,35.01602468033125,1.51856308116717,10.50146321250682,27.043684837066213,0.5425,0.38571428571428573,0.16167664670658682,0.22784810126582278,190,43,140,27,0.006658374116058597,-0.007513396691356842,0.8862002619558429,0.004877082909001435,-0.004162093276875689,1.1717860664243591,0.5825,0.587012987012987,0.9658119658119658,0.7302100161550888,7,159,8,226,0.5375,0.6108597285067874,0.5769230769230769,0.5934065934065934,80,86,99,135,1.9402195643822,9.456089768565437,35.01602468033125,1.1926999206073783,6.910145305271382,17.019741080621348,0.5375,0.453125,0.5209580838323353,0.48467966573816157,128,105,80,87,0.006658374116058597,-0.007513396691356842,0.8862002619558429,0.0009422007713490544,0.0005085986797027767,1.852542700070856
3,9,192,192,30,200,1500,500,True,100,1509,0.7043131179809571,0.4860000014305115,0.494824016563147,0.9484126984126984,0.6503401360544218,4,244,13,239,1.9210876473577514,-2.373260130642671,0.8094720096433454,-1.1489973902630919,69.05413737822181,-38.887053828503426,0.4775,0.4860050890585242,0.9646464646464646,0.6463620981387479,0,202,7,191,0.4825,0.4798206278026906,0.5404040404040404,0.5083135391923991,86,116,91,107,-1.8421588633516284,60.69800995900276,-49.17962101463368,0.7277134948516255,24.857077521152583,20.059584013924063,0.4825,0.5054347826086957,0.4449760765550239,0.4732824427480916,100,91,116,93,0.006576459636287936,-0.007917825039892802,0.8305891584056742,-0.0016315290272540602,-0.00040500744225394406,4.0283927084754,0.4775,0.4860050890585242,0.9646464646464646,0.6463620981387479,0,202,7,191,0.4725,0.46285714285714286,0.4090909090909091,0.4343163538873994,108,94,117,81,-1.8421588633516284,60.69800995900276,-49.17962101463368,0.4540508248187641,35.92071721135409,10.626400565322237,0.4725,0.4954545454545455,0.5215311004784688,0.5081585081585082,80,111,100,109,0.006576459636287936,-0.007917825039892802,0.8305891584056742,-0.0025368475813095136,0.0003826661140326921,6.629402208037644,0.4775,0.4860050890585242,0.9646464646464646,0.6463620981387479,0,202,7,191,0.5175,0.5129533678756477,0.5,0.5063938618925832,108,94,99,99,-1.8421588633516284,60.69800995900276,-49.17962101463368,1.3082787405353686,10.689999999999985,29.432668408565288,0.5175,0.5384615384615384,0.5358851674641149,0.5371702637889688,95,96,97,112,0.006576459636287936,-0.007917825039892802,0.8305891584056742,-0.0019798332955580375,5.753289831043385e-05,34.412194652098485
4,9,192,192,30,200,1500,500,True,100,2009,0.6968368577957154,0.49399998784065247,0.4957805907172996,0.9437751004016064,0.6500691562932226,12,239,14,235,1.6965608895486506,-1.7124935762909441,0.9906962064191787,-0.1595585549308226,26.55273887025714,-3.7692840080303207,0.4975,0.5012853470437018,0.9653465346534653,0.6598984771573604,4,194,7,195,0.505,0.5128205128205128,0.39603960396039606,0.44692737430167595,122,76,122,80,-0.6704468136212538,21.767026737148633,-12.75989302874651,0.13867452693842924,15.998330318630842,1.9217807108791112,0.505,0.5059760956175299,0.6318407960199005,0.5619469026548672,75,124,74,127,0.005885739668750046,-0.006327200228510046,0.9302281350650481,-0.0026949345761901975,0.0022417764269755548,1.202142436579196,0.4975,0.5012853470437018,0.9653465346534653,0.6598984771573604,4,194,7,195,0.545,0.5476190476190477,0.5693069306930693,0.558252427184466,103,95,87,115,-0.6704468136212538,21.767026737148633,-12.75989302874651,0.809878525186982,13.030371203599502,12.655671575339062,0.545,0.5487179487179488,0.5323383084577115,0.5404040404040404,111,88,94,107,0.005885739668750046,-0.006327200228510046,0.9302281350650481,-0.00036033699205504754,-0.00012061311857835001,2.9875439446578396,0.4975,0.5012853470437018,0.9653465346534653,0.6598984771573604,4,194,7,195,0.51,0.5138888888888888,0.5495049504950495,0.5311004784688995,93,105,91,111,-0.6704468136212538,21.767026737148633,-12.75989302874651,-0.7512632574913378,21.250000000000178,-13.700580721473315,0.51,0.5128205128205128,0.4975124378109453,0.5050505050505051,104,95,101,100,0.005885739668750046,-0.006327200228510046,0.9302281350650481,-0.00019486777227965143,-0.0003099593178786284,0.6286882214521982
5,9,192,192,30,200,1500,500,True,100,2509,0.6951634802818298,0.5019999742507935,0.503006012024048,0.996031746031746,0.6684420772303595,0,248,1,251,1.6405895661855237,-1.5726854958906333,1.0431771453811465,0.21047531079073353,20.267564228196456,3.1637558177168423,0.5075,0.5087719298245614,0.9950980392156863,0.6733001658374793,0,196,1,203,0.475,0.4864864864864865,0.5294117647058824,0.5070422535211269,82,114,96,108,-0.032468772614758126,21.67968571975458,-1.0670475092287677,-0.8127361476037495,25.62882133557164,-13.861296412443277,0.475,0.4632768361581921,0.41624365482233505,0.4385026737967914,108,95,115,82,0.0067028240870214495,-0.006428800378803327,1.0426243921216807,0.0005513732801178974,-5.029194372048502e-05,10.963451386614649,0.5075,0.5087719298245614,0.9950980392156863,0.6733001658374793,0,196,1,203,0.5,0.509009009009009,0.553921568627451,0.5305164319248826,87,109,91,113,-0.032468772614758126,21.67968571975458,-1.0670475092287677,-0.08147055427389162,10.85667084651976,-1.579064901938159,0.5,0.4915254237288136,0.4416243654822335,0.46524064171123,113,90,110,87,0.0067028240870214495,-0.006428800378803327,1.0426243921216807,0.0008237831486988157,-0.0003527850734933224,2.3350850435411306,0.5075,0.5087719298245614,0.9950980392156863,0.6733001658374793,0,196,1,203,0.535,0.5625,0.39705882352941174,0.46551724137931033,133,63,123,81,-0.032468772614758126,21.67968571975458,-1.0670475092287677,-0.9850701475396259,26.145932634254887,-17.687143201229983,0.535,0.5214007782101168,0.6802030456852792,0.590308370044053,80,123,63,134,0.0067028240870214495,-0.006428800378803327,1.0426243921216807,-0.0014436733151875012,0.002167450024146365,0.6660699435301083
6,9,192,192,30,200,1500,500,True,100,3009,0.6962374277114868,0.46799999475479126,0.49489795918367346,0.36742424242424243,0.42173913043478256,137,99,167,97,1.1619717756540062,-1.177647003004365,0.986689366753901,-0.7002532209521143,17.899752091726047,-7.500787900927645,0.475,0.5099337748344371,0.3615023474178404,0.4230769230769231,113,74,136,77,0.53,0.5541125541125541,0.6009389671361502,0.5765765765765765,84,103,85,128,-1.0187595796624107,13.920952767842127,-10.383952945711586,0.26728745170739093,9.768635176616174,3.222514673555853,0.53,0.5433070866141733,0.6571428571428571,0.5948275862068966,74,116,72,138,0.0046866585979493565,-0.004481135141586922,1.0458641504593527,-0.0014051808477473563,0.0013155590085083173,1.0681245300738422,0.475,0.5099337748344371,0.3615023474178404,0.4230769230769231,113,74,136,77,0.49,0.5223880597014925,0.49295774647887325,0.5072463768115941,91,96,108,105,-1.0187595796624107,13.920952767842127,-10.383952945711586,-0.8136918168548102,19.472555518139686,-7.272878524867206,0.49,0.5137614678899083,0.5333333333333333,0.5233644859813085,84,106,98,112,0.0046866585979493565,-0.004481135141586922,1.0458641504593527,-0.0009971160490644133,0.000710105389675241,1.4041803703538054,0.475,0.5099337748344371,0.3615023474178404,0.4230769230769231,113,74,136,77,0.465,0.4975124378109453,0.4694835680751174,0.4830917874396135,86,101,113,100,-1.0187595796624107,13.920952767842127,-10.383952945711586,-1.306746225054389,15.776362042990684,-11.802205674130525,0.465,0.49236641221374045,0.6142857142857143,0.5466101694915254,57,133,81,129,0.0046866585979493565,-0.004481135141586922,1.0458641504593527,-0.0016504945198681502,0.0011982183858532717,1.3774571808901137
7,9,192,192,30,200,1500,500,False,100,9,0.6938768472671509,0.5099999904632568,0.5841121495327103,0.44483985765124556,0.5050505050505051,130,89,156,125,2.2885478727731776,-2.3956889229663325,0.9552775616374711,-0.2894255273913311,32.084018972025866,-4.160539583307201,0.515,0.572972972972973,0.4796380090497738,0.5221674876847291,100,79,115,106,0.5325,0.5858585858585859,0.5248868778280543,0.5536992840095465,97,82,105,116,1.3836938505886711,6.923027602346677,13.753351957679575,0.3028660881986104,7.682661093075999,3.5522160056591408,0.5325,0.5255474452554745,0.3711340206185567,0.43504531722054385,141,65,122,72,0.008915344141234717,-0.00968180891107905,0.9208345489067383,0.0003150931698455815,-0.0005819512343962185,0.5414425663560875,0.515,0.572972972972973,0.4796380090497738,0.5221674876847291,100,79,115,106,0.515,0.5714285714285714,0.48868778280542985,0.5268292682926828,98,81,113,108,1.3836938505886711,6.923027602346677,13.753351957679575,-0.08684823762777845,8.589583457245372,-0.19407589066083386,0.515,0.5,0.34536082474226804,0.40853658536585363,139,67,127,67,0.008915344141234717,-0.00968180891107905,0.9208345489067383,0.0023777189060310163,-0.0027397944860689345,0.8678457154801325,0.515,0.572972972972973,0.4796380090497738,0.5221674876847291,100,79,115,106,0.505,0.5550239234449761,0.5248868778280543,0.5395348837209303,86,93,105,116,1.3836938505886711,6.923027602346677,13.753351957679575,-0.394093500186837,16.902543978086246,-3.3125855307838576,0.505,0.48936170212765956,0.4742268041237113,0.481675392670157,110,96,102,92,0.008915344141234717,-0.00968180891107905,0.9208345489067383,0.001595415034748584,-0.001838302387243424,0.867874102661067
8,9,192,192,30,200,1500,500,False,100,509,0.7178695874214173,0.5080000162124634,0.518796992481203,0.7931034482758621,0.6272727272727273,47,192,54,207,3.1608332509361947,-3.0670817338430947,1.0305670096947916,0.2168501193579193,31.367726698969864,3.411765357640955,0.4975,0.501577287066246,0.7871287128712872,0.6127167630057804,40,158,43,159,0.495,0.5,0.4752475247524752,0.4873096446700507,102,96,106,96,0.030033786531756486,28.220222923878776,-1.6144532360767287,-1.2875327413959143,42.496492402497914,-29.26197281303641,0.495,0.49767441860465117,0.5323383084577115,0.5144230769230769,91,108,94,107,0.012684355920695802,-0.012978838056476155,0.9773105932519581,-0.0035159527122573227,0.0030277179004638993,1.1612550534244348,0.4975,0.501577287066246,0.7871287128712872,0.6127167630057804,40,158,43,159,0.4825,0.48792270531400966,0.5,0.49388753056234724,92,106,101,101,0.030033786531756486,28.220222923878776,-1.6144532360767287,-0.5059495835049138,18.25627656780448,-10.118132866370916,0.4825,0.48255813953488375,0.4129353233830846,0.4450402144772118,110,89,118,83,0.012684355920695802,-0.012978838056476155,0.9773105932519581,0.0010579290632271607,-0.0013948788905124843,0.7584379335172771,0.4975,0.501577287066246,0.7871287128712872,0.6127167630057804,40,158,43,159,0.4975,0.50187265917603,0.6633663366336634,0.5714285714285714,65,133,68,134,0.030033786531756486,28.220222923878776,-1.6144532360767287,-0.3493786819202653,20.272041642128485,-9.710261534453704,0.4975,0.5,0.4129353233830846,0.45231607629427795,116,83,118,83,0.012684355920695802,-0.012978838056476155,0.9773105932519581,0.0020447809103700284,-0.0024451294641635716,0.8362669299678599
9,9,192,192,30,200,1500,500,False,100,1009,0.683118884563446,0.578000009059906,0.5864978902953587,0.9488054607508533,0.7249022164276402,11,196,15,278,2.07642690983754,-1.5823224593746081,1.312265333488485,1.8758768326018682,8.991052295814011,30.21213574727221,0.5825,0.587012987012987,0.9658119658119658,0.7302100161550888,7,159,8,226,0.57,0.582010582010582,0.9401709401709402,0.718954248366013,8,158,14,220,1.9402195643822,9.456089768565437,35.01602468033125,1.9402195643822,9.456089768565437,35.01602468033125,0.57,0.14285714285714285,0.005988023952095809,0.011494252873563218,227,6,166,1,0.006658374116058597,-0.007513396691356842,0.8862002619558429,0.006613245865128642,-0.0070416054399085465,0.9391673421018222,0.5825,0.587012987012987,0.9658119658119658,0.7302100161550888,7,159,8,226,0.54,0.5827814569536424,0.7521367521367521,0.6567164179104479,40,126,58,176,1.9402195643822,9.456089768565437,35.01602468033125,0.37478119243957847,22.916349085365937,6.294805685070985,0.54,0.4065934065934066,0.2215568862275449,0.2868217054263566,179,54,130,37,0.006658374116058597,-0.007513396691356842,0.8862002619558429,0.00417318709952958,-0.0032866548473550485,1.2697369493751292,0.5825,0.587012987012987,0.9658119658119658,0.7302100161550888,7,159,8,226,0.5375,0.6108597285067874,0.5769230769230769,0.5934065934065934,80,86,99,135,1.9402195643822,9.456089768565437,35.01602468033125,1.1926999206073783,6.910145305271382,17.019741080621348,0.5375,0.453125,0.5209580838323353,0.48467966573816157,128,105,80,87,0.006658374116058597,-0.007513396691356842,0.8862002619558429,0.0009422007713490544,0.0005085986797027767,1.852542700070856
