,sample_len,p1,p2,epochs,batch_size,train_len,test_len,weighted,fit_window,train_begin,test_loss,test_acc,precision,recall,f1,cm00,cm01,cm10,cm11,win_profit,lose_profit,wtl,sharpe,dd,ar,pre_acc_1,pre_pre_1,pre_rec_1,pre_f1_1,pre_cm00_1,pre_cm01_1,pre_cm10_1,pre_cm11_1,after_acc_1,after_pre_1,after_rec_1,after_f1_1,after_cm00_1,after_cm01_1,after_cm10_1,after_cm11_1,pre_adj_1,pre_dd_1,pre_ar_1,after_adj_1,after_dd_1,after_ar_1,adj_acc_1,adj_pre_1,adj_rec_1,adj_f1_1,adj_cm00_1,adj_cm01_1,adj_cm10_1,adj_cm11_1,win_profit_1,lose_profit_1,pre_wtl_1,adj_win_profit_1,adj_lose_profit_1,adj_wtl,pre_acc_2,pre_pre_2,pre_rec_2,pre_f1_2,pre_cm00_2,pre_cm01_2,pre_cm10_2,pre_cm11_2,after_acc_2,after_pre_2,after_rec_2,after_f1_2,after_cm00_2,after_cm01_2,after_cm10_2,after_cm11_2,pre_adj_2,pre_dd_2,pre_ar_2,after_adj_2,after_dd_2,after_ar_2,adj_acc_2,adj_pre_2,adj_rec_2,adj_f1_2,adj_cm00_2,adj_cm01_2,adj_cm10_2,adj_cm11_2,win_profit_2,lose_profit_2,pre_wtl_2,adj_win_profit_2,adj_lose_profit_2,adj_wtl_2,pre_acc_3,pre_pre_3,pre_rec_3,pre_f1_3,pre_cm00_3,pre_cm01_3,pre_cm10_3,pre_cm11_3,after_acc_3,after_pre_3,after_rec_3,after_f1_3,after_cm00_3,after_cm01_3,after_cm10_3,after_cm11_3,pre_adj_3,pre_dd_3,pre_ar_3,after_adj_3,after_dd_3,after_ar_3,adj_acc_3,adj_pre_3,adj_rec_3,adj_f1_3,adj_cm00_3,adj_cm01_3,adj_cm10_3,adj_cm11_3,win_profit_3,lose_profit_3,pre_wtl_3,adj_win_profit_3,adj_lose_profit_3,adj_wtl_3
255,9,48,96,30,200,1500,500,True,150,509,0.7049959177970886,0.5139999985694885,0.5207373271889401,0.8659003831417624,0.6503597122302157,31,208,35,226,3.155816259285303,-3.072098725493986,1.0272509255957767,0.38826394635545575,23.268874172185473,6.75305539968771,0.48857142857142855,0.4935064935064935,0.8685714285714285,0.629399585921325,19,156,23,152,0.5057142857142857,0.5068493150684932,0.4228571428571429,0.4610591900311527,103,72,101,74,0.7809249209924306,13.720409468969919,14.516744196659317,-1.0700266418421867,30.356,-24.59728578173037,0.5057142857142857,0.5142857142857142,0.6033519553072626,0.5552699228791773,69,102,71,108,0.012486431105119029,-0.013497878834290964,0.9250661721305142,-0.0016369091108928294,5.0822660493074956e-05,32.20825307081027,0.48857142857142855,0.4935064935064935,0.8685714285714285,0.629399585921325,19,156,23,152,0.4685714285714286,0.4682080924855491,0.46285714285714286,0.4655172413793103,83,92,94,81,0.7809249209924306,13.720409468969919,14.516744196659317,-2.229094133518924,31.258000000000056,-37.477393490901065,0.4685714285714286,0.47904191616766467,0.44692737430167595,0.4624277456647399,84,87,99,80,0.012486431105119029,-0.013497878834290964,0.9250661721305142,0.0005497550369684622,-0.0019951635399223476,0.27554384689179856,0.48857142857142855,0.4935064935064935,0.8685714285714285,0.629399585921325,19,156,23,152,0.5028571428571429,0.502262443438914,0.6342857142857142,0.5606060606060606,65,110,64,111,0.7809249209924306,13.720409468969919,14.516744196659317,-0.47841567951586955,13.326348677748607,-9.164677153622689,0.5028571428571429,0.515527950310559,0.46368715083798884,0.48823529411764705,93,78,96,83,0.012486431105119029,-0.013497878834290964,0.9250661721305142,0.001167303411884752,-0.0027953217980140528,0.41759178235366934
256,9,48,96,30,200,1500,500,True,200,509,0.7049959177970886,0.5139999985694885,0.5207373271889401,0.8659003831417624,0.6503597122302157,31,208,35,226,3.155816259285303,-3.072098725493986,1.0272509255957767,0.38826394635545575,23.268874172185473,6.75305539968771,0.47333333333333333,0.4772727272727273,0.863013698630137,0.6146341463414634,16,138,20,126,0.4766666666666667,0.46405228758169936,0.4863013698630137,0.47491638795986624,72,82,75,71,-0.09804520802889975,10.223543600819015,-1.260217821520172,-0.29308841783639594,9.35496853864201,-3.9781891020233986,0.4766666666666667,0.5034013605442177,0.46835443037974683,0.4852459016393443,69,73,84,74,0.012872645232322249,-0.013554524598622353,0.9496935977843584,0.0026569991359192717,-0.004418153758146677,0.6013822246498337,0.47333333333333333,0.4772727272727273,0.863013698630137,0.6146341463414634,16,138,20,126,0.45666666666666667,0.4444444444444444,0.4657534246575342,0.45484949832775917,69,85,78,68,-0.09804520802889975,10.223543600819015,-1.260217821520172,-1.4527132689133218,9.271269005560201,-17.57020479442602,0.45666666666666667,0.48120300751879697,0.4050632911392405,0.43986254295532645,73,69,94,64,0.012872645232322249,-0.013554524598622353,0.9496935977843584,0.0029469790363280328,-0.004401444120058361,0.6695482109832982,0.47333333333333333,0.4772727272727273,0.863013698630137,0.6146341463414634,16,138,20,126,0.49,0.4797687861271676,0.5684931506849316,0.5203761755485894,64,90,63,83,-0.09804520802889975,10.223543600819015,-1.260217821520172,-1.3280678305177651,8.034070883101668,-14.159930118558734,0.49,0.5161290322580645,0.5063291139240507,0.5111821086261981,67,75,78,80,0.012872645232322249,-0.013554524598622353,0.9496935977843584,0.00024188474227725387,-0.0022827210503746976,0.1059633380248321
257,9,48,96,30,200,1500,500,True,200,509,0.7049959177970886,0.5139999985694885,0.5207373271889401,0.8659003831417624,0.6503597122302157,31,208,35,226,3.155816259285303,-3.072098725493986,1.0272509255957767,0.38826394635545575,23.268874172185473,6.75305539968771,0.47333333333333333,0.4772727272727273,0.863013698630137,0.6146341463414634,16,138,20,126,0.4766666666666667,0.46405228758169936,0.4863013698630137,0.47491638795986624,72,82,75,71,-0.09804520802889975,10.223543600819015,-1.260217821520172,-0.29308841783639594,9.35496853864201,-3.9781891020233986,0.4766666666666667,0.5034013605442177,0.46835443037974683,0.4852459016393443,69,73,84,74,0.012872645232322249,-0.013554524598622353,0.9496935977843584,0.0026569991359192717,-0.004418153758146677,0.6013822246498337,0.47333333333333333,0.4772727272727273,0.863013698630137,0.6146341463414634,16,138,20,126,0.42333333333333334,0.3969465648854962,0.3561643835616438,0.3754512635379061,75,79,94,52,-0.09804520802889975,10.223543600819015,-1.260217821520172,-3.3442471133867118,16.023,-35.56160515029555,0.42333333333333334,0.4503311258278146,0.43037974683544306,0.4401294498381877,59,83,90,68,0.012872645232322249,-0.013554524598622353,0.9496935977843584,-0.0001815495609301287,-0.0016800142737251216,0.10806429669646558,0.47333333333333333,0.4772727272727273,0.863013698630137,0.6146341463414634,16,138,20,126,0.49,0.4797687861271676,0.5684931506849316,0.5203761755485894,64,90,63,83,-0.09804520802889975,10.223543600819015,-1.260217821520172,-1.3280678305177651,8.034070883101668,-14.159930118558734,0.49,0.5161290322580645,0.5063291139240507,0.5111821086261981,67,75,78,80,0.012872645232322249,-0.013554524598622353,0.9496935977843584,0.00024188474227725387,-0.0022827210503746976,0.1059633380248321
258,9,48,96,30,200,1500,500,True,100,1009,0.6819823832511902,0.5860000252723694,0.586,1.0,0.7389659520807063,0,207,0,293,2.0744206965783176,-1.5843286726338306,1.309337344207591,1.739636758028533,12.062502466164217,29.302202228102054,0.585,0.585,1.0,0.7381703470031545,0,166,0,234,0.585,0.585,1.0,0.7381703470031545,0,166,0,234,1.762402622836443,9.07012195121954,33.175522634645695,1.762402622836443,9.07012195121954,33.175522634645695,0.585,0.0,0.0,0.0,234,0,166,0,0.0066743505322577,-0.0074960264575297825,0.8903851353877351,0.0066743505322577,-0.0074960264575297825,0.8903851353877351,0.585,0.585,1.0,0.7381703470031545,0,166,0,234,0.56,0.5878787878787879,0.8290598290598291,0.6879432624113475,30,136,40,194,1.762402622836443,9.07012195121954,33.175522634645695,1.8717419009081204,8.985875127942688,31.228074393675755,0.56,0.42857142857142855,0.18072289156626506,0.25423728813559326,194,40,136,30,0.0066743505322577,-0.0074960264575297825,0.8903851353877351,0.004567257041690095,-0.004009136049660361,1.139212285419203,0.585,0.585,1.0,0.7381703470031545,0,166,0,234,0.5225,0.6038647342995169,0.5341880341880342,0.5668934240362813,84,82,109,125,1.762402622836443,9.07012195121954,33.175522634645695,-0.6075942571377646,18.71295269417577,-12.254103094764716,0.5225,0.43523316062176165,0.5060240963855421,0.467966573816156,125,109,82,84,0.0066743505322577,-0.0074960264575297825,0.8903851353877351,0.0009126434772735541,0.0006634300829747906,1.3756437953209808
259,9,48,96,30,200,1500,500,True,100,1009,0.6819823832511902,0.5860000252723694,0.586,1.0,0.7389659520807063,0,207,0,293,2.0744206965783176,-1.5843286726338306,1.309337344207591,1.739636758028533,12.062502466164217,29.302202228102054,0.585,0.585,1.0,0.7381703470031545,0,166,0,234,0.585,0.585,1.0,0.7381703470031545,0,166,0,234,1.762402622836443,9.07012195121954,33.175522634645695,1.762402622836443,9.07012195121954,33.175522634645695,0.585,0.0,0.0,0.0,234,0,166,0,0.0066743505322577,-0.0074960264575297825,0.8903851353877351,0.0066743505322577,-0.0074960264575297825,0.8903851353877351,0.585,0.585,1.0,0.7381703470031545,0,166,0,234,0.5575,0.5993031358885017,0.7350427350427351,0.6602687140115163,51,115,62,172,1.762402622836443,9.07012195121954,33.175522634645695,1.3906274652595174,6.1152758065592,22.77309698124025,0.5575,0.45132743362831856,0.3072289156626506,0.3655913978494624,172,62,115,51,0.0066743505322577,-0.0074960264575297825,0.8903851353877351,0.003568684647022242,-0.0027025934671615942,1.3204666888987422,0.585,0.585,1.0,0.7381703470031545,0,166,0,234,0.5225,0.6038647342995169,0.5341880341880342,0.5668934240362813,84,82,109,125,1.762402622836443,9.07012195121954,33.175522634645695,-0.6075942571377646,18.71295269417577,-12.254103094764716,0.5225,0.43523316062176165,0.5060240963855421,0.467966573816156,125,109,82,84,0.0066743505322577,-0.0074960264575297825,0.8903851353877351,0.0009126434772735541,0.0006634300829747906,1.3756437953209808
260,9,48,96,30,200,1500,500,True,150,1009,0.6819823832511902,0.5860000252723694,0.586,1.0,0.7389659520807063,0,207,0,293,2.0744206965783176,-1.5843286726338306,1.309337344207591,1.739636758028533,12.062502466164217,29.302202228102054,0.6,0.6,1.0,0.7499999999999999,0,140,0,210,0.6,0.6,1.0,0.7499999999999999,0,140,0,210,1.8169675045185214,10.006378132118451,37.47983936960226,1.8169675045185214,10.006378132118451,37.47983936960226,0.6,0.0,0.0,0.0,210,0,140,0,0.006531415788087383,-0.0071134562938232095,0.9181775382184851,0.006531415788087383,-0.0071134562938232095,0.9181775382184851,0.6,0.6,1.0,0.7499999999999999,0,140,0,210,0.5628571428571428,0.5953177257525084,0.8476190476190476,0.699410609037328,19,121,32,178,1.8169675045185214,10.006378132118451,37.47983936960226,1.8399676493601738,10.331101698774901,34.62271193576673,0.5628571428571428,0.37254901960784315,0.1357142857142857,0.19895287958115185,178,32,121,19,0.006531415788087383,-0.0071134562938232095,0.9181775382184851,0.004668956295177991,-0.003556019318869039,1.3129727024832114,0.6,0.6,1.0,0.7499999999999999,0,140,0,210,0.5114285714285715,0.6211180124223602,0.47619047619047616,0.5390835579514824,79,61,110,100,1.8169675045185214,10.006378132118451,37.47983936960226,-0.06917586801146527,13.072968727688192,-1.8624540647308123,0.5114285714285715,0.41798941798941797,0.5642857142857143,0.48024316109422494,100,110,61,79,0.006531415788087383,-0.0071134562938232095,0.9181775382184851,0.0005033338863069706,0.0016702729164570379,0.3013482894607644
