,sample_len,p1,p2,epochs,batch_size,train_len,test_len,weighted,fit_window,train_begin,test_loss,test_acc,precision,recall,f1,cm00,cm01,cm10,cm11,win_profit,lose_profit,wtl,sharpe,dd,ar,pre_acc_1,pre_pre_1,pre_rec_1,pre_f1_1,pre_cm00_1,pre_cm01_1,pre_cm10_1,pre_cm11_1,after_acc_1,after_pre_1,after_rec_1,after_f1_1,after_cm00_1,after_cm01_1,after_cm10_1,after_cm11_1,pre_adj_1,pre_dd_1,pre_ar_1,after_adj_1,after_dd_1,after_ar_1,adj_acc_1,adj_pre_1,adj_rec_1,adj_f1_1,adj_cm00_1,adj_cm01_1,adj_cm10_1,adj_cm11_1,win_profit_1,lose_profit_1,pre_wtl_1,adj_win_profit_1,adj_lose_profit_1,adj_wtl,after_acc_2,after_pre_2,after_rec_2,after_f1_2,after_cm00_2,after_cm01_2,after_cm10_2,after_cm11_2,pre_adj_2,pre_dd_2,pre_ar_2,after_adj_2,after_dd_2,after_ar_2,adj_acc_2,adj_pre_2,adj_rec_2,adj_f1_2,adj_cm00_2,adj_cm01_2,adj_cm10_2,adj_cm11_2,win_profit_2,lose_profit_2,pre_wtl_2,adj_win_profit_2,adj_lose_profit_2,adj_wtl_2,after_acc_3,after_pre_3,after_rec_3,after_f1_3,after_cm00_3,after_cm01_3,after_cm10_3,after_cm11_3,pre_adj_3,pre_dd_3,pre_ar_3,after_adj_3,after_dd_3,after_ar_3,adj_acc_3,adj_pre_3,adj_rec_3,adj_f1_3,adj_cm00_3,adj_cm01_3,adj_cm10_3,adj_cm11_3,win_profit_3,lose_profit_3,pre_wtl_3,adj_win_profit_3,adj_lose_profit_3,adj_wtl_3
0,60,96,48,60,200,1500,500,TRUE,100,60,0.697677177,0.532000005,0.577181208,0.614285714,0.595155709,94,126,108,172,2.386031691,-2.425928124,0.983554157,-0.115419029,23.30074533,-1.757015935,0.5475,0.583333333,0.659192825,0.618947368,72,105,76,147,0.5225,0.56557377,0.618834081,0.591006424,71,106,85,138,0.918594229,9.228900494,11.60695432,-0.843331953,21.21077784,-9.320712345,0.5225,0.421875,0.149171271,0.220408163,182,37,154,27,0.008085279,-0.008916082,0.906819758,0.005369559,-0.005054306,1.062373089,0.53,0.572614108,0.618834081,0.594827586,74,103,85,138,0.918594229,9.228900494,11.60695432,-0.370575538,16.36324904,-3.787081058,0.53,0.460674157,0.226519337,0.303703704,171,48,140,41,0.008085279,-0.008916082,0.906819758,0.004000655,-0.003676986,1.088025389,0.5125,0.563063063,0.560538117,0.561797753,80,97,98,125,0.918594229,9.228900494,11.60695432,-0.622700324,22.17631485,-7.096511521,0.5125,0.468181818,0.569060773,0.513715711,102,117,78,103,0.008085279,-0.008916082,0.906819758,-0.00028073,0.001099563,0.25530999
1,60,96,48,60,200,1500,500,TRUE,100,560,0.714930373,0.505999982,0.518518519,0.750957854,0.613458529,57,182,65,196,2.898519508,-3.093526123,0.936962997,-0.214151233,35.755,-8.517951636,0.5,0.510135135,0.733009709,0.601593625,49,145,55,151,0.4625,0.47826087,0.480582524,0.479418886,86,108,107,99,0.147588205,17.73782649,2.021369667,-0.637648557,33.99257509,-14.22527813,0.4625,0.454545455,0.375,0.410958904,110,90,125,75,0.011667368,-0.012452665,0.936937449,-0.000218768,-0.000542266,0.403432633,0.45,0.465346535,0.45631068,0.460784314,86,108,112,94,0.147588205,17.73782649,2.021369667,-1.275818626,33.01441035,-24.22775176,0.45,0.441860465,0.38,0.408602151,104,96,124,76,0.011667368,-0.012452665,0.936937449,0.001233387,-0.001723041,0.715819992,0.5225,0.537313433,0.524271845,0.530712531,101,93,98,108,0.147588205,17.73782649,2.021369667,0.041507982,18.51923841,0.030239129,0.5225,0.522167488,0.53,0.526054591,103,97,94,106,0.011667368,-0.012452665,0.936937449,0.001814791,-0.002808118,0.646265725
2,60,96,48,60,200,1500,500,TRUE,100,1060,0.695509723,0.533999979,0.578347578,0.704861111,0.635367762,64,148,85,203,2.079498565,-2.115666535,0.982904693,-0.164269739,31.81367374,-6.188639366,0.535,0.581227437,0.696969697,0.633858268,53,116,70,161,0.5175,0.572519084,0.649350649,0.60851927,57,112,81,150,-0.016696196,29.83766916,-3.053956754,-0.571430732,35.10121958,-20.25071653,0.5175,0.387096774,0.064516129,0.110599078,195,19,174,12,0.007920122,-0.009060786,0.874109856,0.007020059,-0.007479546,0.938567626,0.505,0.573991031,0.554112554,0.563876652,74,95,103,128,-0.016696196,29.83766916,-3.053956754,-1.06107932,41.15168282,-30.78957261,0.505,0.445454545,0.26344086,0.331081081,153,61,137,49,0.007920122,-0.009060786,0.874109856,0.003910088,-0.003940595,0.992258302,0.48,0.568862275,0.411255411,0.477386935,97,72,136,95,-0.016696196,29.83766916,-3.053956754,-0.334484898,38.91568721,-16.14257357,0.48,0.465408805,0.795698925,0.587301587,44,170,38,148,0.007920122,-0.009060786,0.874109856,-0.003878705,0.003626497,1.069545943
3,60,96,48,60,200,1500,500,TRUE,100,1560,0.705688315,0.492000014,0.491803279,0.975609756,0.653950954,6,248,6,240,1.816141079,-2.047018407,0.887212872,-0.43696422,49.74595647,-16.3967529,0.4875,0.485933504,0.979381443,0.64957265,5,201,4,190,0.465,0.443181818,0.402061856,0.421621622,108,98,116,78,-0.93790015,57.28425158,-39.89171409,0.349713868,19.72826564,7.157640834,0.465,0.480349345,0.536585366,0.506912442,76,119,95,110,0.007474569,-0.008270394,0.90377432,-0.003011343,0.001505702,1.999959929,0.475,0.461538462,0.494845361,0.47761194,94,112,98,96,-0.93790015,57.28425158,-39.89171409,-0.260602433,22.64444345,-8.481908321,0.475,0.487437186,0.473170732,0.48019802,93,102,108,97,0.007474569,-0.008270394,0.90377432,-0.00122292,-2.64E-05,46.39880091,0.5175,0.501805054,0.716494845,0.590233546,68,138,55,139,-0.93790015,57.28425158,-39.89171409,-0.392388617,41.01413944,-17.90861875,0.5175,0.546875,0.341463415,0.42042042,137,58,135,70,0.007474569,-0.008270394,0.90377432,0.002300675,-0.003700152,0.621778453
4,60,96,48,60,200,1500,500,TRUE,100,2060,0.704719481,0.476000011,0.482479784,0.718875502,0.577419355,59,192,70,179,1.463726326,-1.573141274,0.93044811,-0.421332365,36.98695951,-8.076131011,0.46,0.461279461,0.70984456,0.559183673,47,160,56,137,0.5075,0.487654321,0.409326425,0.445070423,124,83,114,79,-0.440273164,23.53769371,-8.545130811,0.184706879,12.74870727,2.703767935,0.5075,0.530744337,0.759259259,0.624761905,39,145,52,164,0.005872893,-0.005576019,1.05324133,-0.003894359,0.003384503,1.150644087,0.5525,0.540697674,0.481865285,0.509589041,128,79,100,93,-0.440273164,23.53769371,-8.545130811,0.808161653,10.52275136,12.62036115,0.5525,0.574297189,0.662037037,0.615053763,78,106,73,143,0.005872893,-0.005576019,1.05324133,-0.001573061,0.001250497,1.25794931,0.49,0.475770925,0.559585492,0.514285714,88,119,85,108,-0.440273164,23.53769371,-8.545130811,-0.077518364,19.1938202,-1.187427167,0.49,0.526785714,0.546296296,0.536363636,78,106,98,118,0.005872893,-0.005576019,1.05324133,-0.000644803,1.26E-05,51.10822295
5,60,96,48,60,200,1500,500,TRUE,100,2560,0.695703763,0.504000008,0.507692308,0.905882353,0.650704225,21,224,24,231,1.616361746,-1.517490395,1.065154515,0.137314674,24.0466859,1.937058694,0.505,0.511049724,0.898058252,0.651408451,17,177,21,185,0.4925,0.505535055,0.665048544,0.57442348,60,134,69,137,-0.409651184,26.64090085,-6.275156179,0.617049394,14.40265988,8.438667921,0.4925,0.473684211,0.227272727,0.307167235,152,50,153,45,0.005988133,-0.005837848,1.025743103,0.003253986,-0.002893233,1.124688322,0.51,0.521929825,0.577669903,0.548387097,85,109,87,119,-0.409651184,26.64090085,-6.275156179,-0.073003286,13.24845405,-0.731310356,0.51,0.506578947,0.388888889,0.44,127,75,121,77,0.005988133,-0.005837848,1.025743103,0.001016915,-0.000784397,1.296428669,0.5075,0.520547945,0.553398058,0.536470588,89,105,92,114,-0.409651184,26.64090085,-6.275156179,-1.866010313,35.511,-26.60117302,0.5075,0.502439024,0.52020202,0.511166253,100,102,95,103,0.005988133,-0.005837848,1.025743103,9.91E-06,0.000262418,0.037777
6,60,96,48,60,200,1500,500,TRUE,100,3060,0.695037612,0.515999973,0.546099291,0.574626866,0.56,104,128,114,154,1.243486465,-1.196181273,1.039546843,-0.277281715,14.70593677,-3.227993562,0.52,0.539823009,0.580952381,0.559633028,86,104,88,122,0.5,0.521929825,0.566666667,0.543378995,81,109,91,119,-0.763734018,15.50676434,-10.08384442,-1.10975825,30.42744264,-16.02097992,0.5,0.447368421,0.177083333,0.253731343,166,42,158,34,0.004652546,-0.005134588,0.906118633,0.002494127,-0.002584683,0.964964069,0.5275,0.550724638,0.542857143,0.54676259,97,93,96,114,-0.763734018,15.50676434,-10.08384442,-0.996291406,29.2591853,-14.83025992,0.5275,0.510204082,0.390625,0.442477876,136,72,117,75,0.004652546,-0.005134588,0.906118633,0.000509187,-0.000664285,0.766519158,0.49,0.514018692,0.523809524,0.518867925,86,104,100,110,-0.763734018,15.50676434,-10.08384442,-2.026601191,34.42982456,-26.19065491,0.49,0.469387755,0.479166667,0.474226804,104,104,100,92,0.004652546,-0.005134588,0.906118633,0.000608361,-0.000673284,0.903571374
7,60,96,48,60,200,1500,500,FALSE,100,60,0.697677177,0.532000005,0.577181208,0.614285714,0.595155709,94,126,108,172,2.386031691,-2.425928124,0.983554157,-0.115419029,23.30074533,-1.757015935,0.5475,0.583333333,0.659192825,0.618947368,72,105,76,147,0.5225,0.56557377,0.618834081,0.591006424,71,106,85,138,0.918594229,9.228900494,11.60695432,-0.843331953,21.21077784,-9.320712345,0.5225,0.421875,0.149171271,0.220408163,182,37,154,27,0.008085279,-0.008916082,0.906819758,0.005369559,-0.005054306,1.062373089,0.515,0.563318777,0.578475336,0.57079646,77,100,94,129,0.918594229,9.228900494,11.60695432,-1.675967321,24.81234953,-17.22450324,0.515,0.447154472,0.303867403,0.361842105,151,68,126,55,0.008085279,-0.008916082,0.906819758,0.003335336,-0.002733062,1.220366306,0.5125,0.563063063,0.560538117,0.561797753,80,97,98,125,0.918594229,9.228900494,11.60695432,-0.622700324,22.17631485,-7.096511521,0.5125,0.468181818,0.569060773,0.513715711,102,117,78,103,0.008085279,-0.008916082,0.906819758,-0.00028073,0.001099563,0.25530999
8,60,96,48,60,200,1500,500,FALSE,100,560,0.714930373,0.505999982,0.518518519,0.750957854,0.613458529,57,182,65,196,2.898519508,-3.093526123,0.936962997,-0.214151233,35.755,-8.517951636,0.5,0.510135135,0.733009709,0.601593625,49,145,55,151,0.4625,0.47826087,0.480582524,0.479418886,86,108,107,99,0.147588205,17.73782649,2.021369667,-0.637648557,33.99257509,-14.22527813,0.4625,0.454545455,0.375,0.410958904,110,90,125,75,0.011667368,-0.012452665,0.936937449,-0.000218768,-0.000542266,0.403432633,0.45,0.464646465,0.446601942,0.455445545,88,106,114,92,0.147588205,17.73782649,2.021369667,-1.449216193,37.23385907,-27.73348253,0.45,0.444444444,0.4,0.421052632,100,100,120,80,0.011667368,-0.012452665,0.936937449,0.001315668,-0.001790362,0.73486163,0.5225,0.537313433,0.524271845,0.530712531,101,93,98,108,0.147588205,17.73782649,2.021369667,0.041507982,18.51923841,0.030239129,0.5225,0.522167488,0.53,0.526054591,103,97,94,106,0.011667368,-0.012452665,0.936937449,0.001814791,-0.002808118,0.646265725
9,60,96,48,60,200,1500,500,FALSE,100,1060,0.695509723,0.533999979,0.578347578,0.704861111,0.635367762,64,148,85,203,2.079498565,-2.115666535,0.982904693,-0.164269739,31.81367374,-6.188639366,0.535,0.581227437,0.696969697,0.633858268,53,116,70,161,0.5175,0.572519084,0.649350649,0.60851927,57,112,81,150,-0.016696196,29.83766916,-3.053956754,-0.571430732,35.10121958,-20.25071653,0.5175,0.387096774,0.064516129,0.110599078,195,19,174,12,0.007920122,-0.009060786,0.874109856,0.007020059,-0.007479546,0.938567626,0.4925,0.572164948,0.480519481,0.522352941,86,83,120,111,-0.016696196,29.83766916,-3.053956754,-1.546274529,58.02153928,-44.02304216,0.4925,0.444444444,0.365591398,0.401179941,129,85,118,68,0.007920122,-0.009060786,0.874109856,0.001907586,-0.001803914,1.057470835,0.48,0.568862275,0.411255411,0.477386935,97,72,136,95,-0.016696196,29.83766916,-3.053956754,-0.334484898,38.91568721,-16.14257357,0.48,0.465408805,0.795698925,0.587301587,44,170,38,148,0.007920122,-0.009060786,0.874109856,-0.003878705,0.003626497,1.069545943
10,60,96,48,60,200,1500,500,FALSE,100,1560,0.705688315,0.492000014,0.491803279,0.975609756,0.653950954,6,248,6,240,1.816141079,-2.047018407,0.887212872,-0.43696422,49.74595647,-16.3967529,0.4875,0.485933504,0.979381443,0.64957265,5,201,4,190,0.465,0.443181818,0.402061856,0.421621622,108,98,116,78,-0.93790015,57.28425158,-39.89171409,0.349713868,19.72826564,7.157640834,0.465,0.480349345,0.536585366,0.506912442,76,119,95,110,0.007474569,-0.008270394,0.90377432,-0.003011343,0.001505702,1.999959929,0.48,0.464285714,0.469072165,0.466666667,101,105,103,91,-0.93790015,57.28425158,-39.89171409,-1.145447732,39.89522221,-28.43024681,0.48,0.492753623,0.497560976,0.495145631,90,105,103,102,0.007474569,-0.008270394,0.90377432,-0.000479562,-0.000701028,0.684083713,0.5175,0.501805054,0.716494845,0.590233546,68,138,55,139,-0.93790015,57.28425158,-39.89171409,-0.392388617,41.01413944,-17.90861875,0.5175,0.546875,0.341463415,0.42042042,137,58,135,70,0.007474569,-0.008270394,0.90377432,0.002300675,-0.003700152,0.621778453
11,60,96,48,60,200,1500,500,FALSE,100,2060,0.704719481,0.476000011,0.482479784,0.718875502,0.577419355,59,192,70,179,1.463726326,-1.573141274,0.93044811,-0.421332365,36.98695951,-8.076131011,0.46,0.461279461,0.70984456,0.559183673,47,160,56,137,0.5075,0.487654321,0.409326425,0.445070423,124,83,114,79,-0.440273164,23.53769371,-8.545130811,0.184706879,12.74870727,2.703767935,0.5075,0.530744337,0.759259259,0.624761905,39,145,52,164,0.005872893,-0.005576019,1.05324133,-0.003894359,0.003384503,1.150644087,0.535,0.519337017,0.487046632,0.502673797,120,87,99,94,-0.440273164,23.53769371,-8.545130811,1.117127185,12.46748108,16.76207588,0.535,0.567567568,0.583333333,0.575342466,88,96,90,126,0.005872893,-0.005576019,1.05324133,-0.000961508,0.000440619,2.18217728,0.49,0.475770925,0.559585492,0.514285714,88,119,85,108,-0.440273164,23.53769371,-8.545130811,-0.077518364,19.1938202,-1.187427167,0.49,0.526785714,0.546296296,0.536363636,78,106,98,118,0.005872893,-0.005576019,1.05324133,-0.000644803,1.26E-05,51.10822295
12,60,96,48,60,200,1500,500,FALSE,100,2560,0.695703763,0.504000008,0.507692308,0.905882353,0.650704225,21,224,24,231,1.616361746,-1.517490395,1.065154515,0.137314674,24.0466859,1.937058694,0.505,0.511049724,0.898058252,0.651408451,17,177,21,185,0.4925,0.505535055,0.665048544,0.57442348,60,134,69,137,-0.409651184,26.64090085,-6.275156179,0.617049394,14.40265988,8.438667921,0.4925,0.473684211,0.227272727,0.307167235,152,50,153,45,0.005988133,-0.005837848,1.025743103,0.003253986,-0.002893233,1.124688322,0.5075,0.519148936,0.59223301,0.553287982,81,113,84,122,-0.409651184,26.64090085,-6.275156179,-1.16215108,18.96684732,-13.52437742,0.5075,0.503355705,0.378787879,0.432276657,128,74,123,75,0.005988133,-0.005837848,1.025743103,0.0014428,-0.001214109,1.188360756,0.5075,0.520547945,0.553398058,0.536470588,89,105,92,114,-0.409651184,26.64090085,-6.275156179,-1.866010313,35.511,-26.60117302,0.5075,0.502439024,0.52020202,0.511166253,100,102,95,103,0.005988133,-0.005837848,1.025743103,9.91E-06,0.000262418,0.037777
13,60,96,48,60,200,1500,500,FALSE,100,3060,0.695037612,0.515999973,0.546099291,0.574626866,0.56,104,128,114,154,1.243486465,-1.196181273,1.039546843,-0.277281715,14.70593677,-3.227993562,0.52,0.539823009,0.580952381,0.559633028,86,104,88,122,0.5,0.521929825,0.566666667,0.543378995,81,109,91,119,-0.763734018,15.50676434,-10.08384442,-1.10975825,30.42744264,-16.02097992,0.5,0.447368421,0.177083333,0.253731343,166,42,158,34,0.004652546,-0.005134588,0.906118633,0.002494127,-0.002584683,0.964964069,0.5275,0.550724638,0.542857143,0.54676259,97,93,96,114,-0.763734018,15.50676434,-10.08384442,-0.242485207,9.268612596,-2.738877704,0.5275,0.510948905,0.364583333,0.425531915,141,67,122,70,0.004652546,-0.005134588,0.906118633,0.000934516,-0.001139123,0.82038206,0.49,0.514018692,0.523809524,0.518867925,86,104,100,110,-0.763734018,15.50676434,-10.08384442,-2.026601191,34.42982456,-26.19065491,0.49,0.469387755,0.479166667,0.474226804,104,104,100,92,0.004652546,-0.005134588,0.906118633,0.000608361,-0.000673284,0.903571374
14,60,96,48,60,200,1500,500,TRUE,150,60,0.697677177,0.532000005,0.577181208,0.614285714,0.595155709,94,126,108,172,2.386031691,-2.425928124,0.983554157,-0.115419029,23.30074533,-1.757015935,0.542857143,0.593301435,0.623115578,0.607843137,66,85,75,124,0.548571429,0.598086124,0.628140704,0.612745098,67,84,74,125,0.65483383,9.816755161,9.170847328,0.717460867,9.816755161,10.08257534,0.548571429,1,0.0125,0.024691358,190,0,158,2,0.008139573,-0.008259204,0.985515446,0.008011663,-0.008311349,0.96394263,0.534285714,0.589108911,0.59798995,0.593516209,68,83,80,119,0.65483383,9.816755161,9.170847328,0.212605131,9.315908171,2.962388211,0.534285714,0.466666667,0.13125,0.204878049,166,24,139,21,0.008139573,-0.008259204,0.985515446,0.006432077,-0.005998479,1.072284603,0.491428571,0.554973822,0.532663317,0.543589744,66,85,93,106,0.65483383,9.816755161,9.170847328,-1.221993268,23.6484713,-16.50550215,0.491428571,0.45,0.50625,0.476470588,91,99,79,81,0.008139573,-0.008259204,0.985515446,0.00052096,0.000760905,0.684658778
15,60,96,48,60,200,1500,500,TRUE,150,560,0.714930373,0.505999982,0.518518519,0.750957854,0.613458529,57,182,65,196,2.898519508,-3.093526123,0.936962997,-0.214151233,35.755,-8.517951636,0.522857143,0.53815261,0.720430108,0.616091954,49,115,52,134,0.451428571,0.485148515,0.52688172,0.505154639,60,104,88,98,0.3286346,17.47108988,5.186895046,-0.231710133,19.93987605,-4.39974553,0.451428571,0.417218543,0.377245509,0.396226415,95,88,104,63,0.011703878,-0.012125519,0.965226898,-0.000529797,0.001044561,0.507195665,0.431428571,0.462857143,0.435483871,0.448753463,70,94,105,81,0.3286346,17.47108988,5.186895046,-0.529986983,16.72338219,-8.435274634,0.431428571,0.390410959,0.341317365,0.364217252,94,89,110,57,0.011703878,-0.012125519,0.965226898,0.001837901,-0.000807413,2.276283098,0.514285714,0.545977011,0.510752688,0.527777778,85,79,91,95,0.3286346,17.47108988,5.186895046,-0.067052549,13.16055553,-1.445571351,0.514285714,0.491525424,0.520958084,0.505813953,93,90,80,87,0.011703878,-0.012125519,0.965226898,0.002675185,-0.002145208,1.247051248
16,60,96,48,60,200,1500,500,TRUE,150,1060,0.695509723,0.533999979,0.578347578,0.704861111,0.635367762,64,148,85,203,2.079498565,-2.115666535,0.982904693,-0.164269739,31.81367374,-6.188639366,0.537142857,0.594713656,0.658536585,0.625,53,92,70,135,0.534285714,0.595454545,0.63902439,0.616470588,56,89,74,131,-0.360741494,31.77935971,-14.59633431,-0.360741494,31.77935971,-14.59633431,0.534285714,0.428571429,0.018518519,0.035502959,184,4,159,3,0.007983472,-0.00917445,0.870185375,0.007931162,-0.009009174,0.880342826,0.488571429,0.573033708,0.497560976,0.532637076,69,76,103,102,-0.360741494,31.77935971,-14.59633431,-1.279270268,42.19441211,-44.79971089,0.488571429,0.397590361,0.203703704,0.269387755,138,50,129,33,0.007983472,-0.00917445,0.870185375,0.005150704,-0.004838763,1.064467181,0.508571429,0.596491228,0.497560976,0.542553191,76,69,103,102,-0.360741494,31.77935971,-14.59633431,-0.040570993,16.06932855,-5.996119989,0.508571429,0.480620155,0.765432099,0.59047619,54,134,38,124,0.007983472,-0.00917445,0.870185375,-0.002001503,0.002156392,0.928172189
17,60,96,48,60,200,1500,500,TRUE,150,1560,0.705688315,0.492000014,0.491803279,0.975609756,0.653950954,6,248,6,240,1.816141079,-2.047018407,0.887212872,-0.43696422,49.74595647,-16.3967529,0.491428571,0.48973607,0.976608187,0.65234375,5,174,4,167,0.457142857,0.445714286,0.456140351,0.450867052,82,97,93,78,-0.980211431,44.69931186,-40.53344215,0.325402892,19.39798513,6.511479456,0.457142857,0.466292135,0.466292135,0.466292135,77,95,95,83,0.007351356,-0.008239498,0.892209231,-0.003013476,0.001473467,2.045159705,0.457142857,0.448087432,0.479532164,0.463276836,78,101,89,82,-0.980211431,44.69931186,-40.53344215,0.119117531,25.66191279,0.578684706,0.457142857,0.465517241,0.45505618,0.460227273,79,93,97,81,0.007351356,-0.008239498,0.892209231,-0.0006117,-0.000549081,1.114043665,0.52,0.506726457,0.660818713,0.573604061,69,110,58,113,-0.980211431,44.69931186,-40.53344215,-0.168742702,28.175925,-11.20671416,0.52,0.537878788,0.398876404,0.458064516,111,61,107,71,0.007351356,-0.008239498,0.892209231,0.001522147,-0.002852548,0.533609516
18,60,96,48,60,200,1500,500,TRUE,150,2060,0.704719481,0.476000011,0.482479784,0.718875502,0.577419355,59,192,70,179,1.463726326,-1.573141274,0.93044811,-0.421332365,36.98695951,-8.076131011,0.46,0.463320463,0.705882353,0.559440559,41,139,50,120,0.531428571,0.520833333,0.441176471,0.477707006,111,69,95,75,-0.337342399,22.20813357,-5.98989982,0.14909639,10.95659798,2.126465977,0.531428571,0.542955326,0.835978836,0.658333333,28,133,31,158,0.006273021,-0.005638512,1.112531376,-0.004463122,0.004722063,0.94516352,0.537142857,0.525316456,0.488235294,0.506097561,105,75,87,83,-0.337342399,22.20813357,-5.98989982,0.758801465,13.81906739,10.26382282,0.537142857,0.558951965,0.677248677,0.612440191,60,101,61,128,0.006273021,-0.005638512,1.112531376,-0.002391628,0.002431505,0.983599986,0.485714286,0.477477477,0.623529412,0.540816327,64,116,64,106,-0.337342399,22.20813357,-5.98989982,-1.292022974,27.27412889,-19.34095347,0.485714286,0.526315789,0.476190476,0.5,80,81,99,90,0.006273021,-0.005638512,1.112531376,0.000467624,-0.000751213,0.622491539
19,60,96,48,60,200,1500,500,TRUE,150,2560,0.695703763,0.504000008,0.507692308,0.905882353,0.650704225,21,224,24,231,1.616361746,-1.517490395,1.065154515,0.137314674,24.0466859,1.937058694,0.502857143,0.51242236,0.906593407,0.654761905,11,157,17,165,0.477142857,0.497354497,0.516483516,0.506738544,73,95,88,94,1.251983402,6.344313416,16.24794629,-0.897074541,19.91643183,-11.70804624,0.477142857,0.468085106,0.379310345,0.419047619,101,75,108,66,0.005656388,-0.005518834,1.024924412,0.001332426,-0.001023322,1.302058712,0.514285714,0.529411765,0.593406593,0.559585492,72,96,74,108,1.251983402,6.344313416,16.24794629,-1.152217319,14.71965795,-12.19652547,0.514285714,0.515384615,0.385057471,0.440789474,113,63,107,67,0.005656388,-0.005518834,1.024924412,0.001165141,-0.001026342,1.135235898,0.554285714,0.575581395,0.543956044,0.559322034,95,73,83,99,1.251983402,6.344313416,16.24794629,-0.201503408,16.37606526,-2.141009353,0.554285714,0.545918367,0.614942529,0.578378378,87,89,67,107,0.005656388,-0.005518834,1.024924412,-0.000243352,0.000528574,0.460394557
20,60,96,48,60,200,1500,500,TRUE,150,3060,0.695037612,0.515999973,0.546099291,0.574626866,0.56,104,128,114,154,1.243486465,-1.196181273,1.039546843,-0.277281715,14.70593677,-3.227993562,0.517142857,0.542713568,0.580645161,0.561038961,73,91,78,108,0.508571429,0.538043478,0.532258065,0.535135135,79,85,87,99,-0.853995459,15.13446618,-11.65155281,-0.701819833,21.65372361,-10.63709233,0.508571429,0.470588235,0.142011834,0.218181818,154,27,145,24,0.004627733,-0.005082991,0.910435132,0.002609288,-0.002824761,0.923719777,0.531428571,0.561797753,0.537634409,0.549450549,86,78,86,100,-0.853995459,15.13446618,-11.65155281,-0.255848181,16.68646659,-3.587605034,0.531428571,0.521367521,0.360946746,0.426573427,125,56,108,61,0.004627733,-0.005082991,0.910435132,0.000598205,-0.000808975,0.739460847,0.508571429,0.536458333,0.553763441,0.544973545,75,89,83,103,-0.853995459,15.13446618,-11.65155281,-1.822457713,21.13663604,-23.97745313,0.508571429,0.490566038,0.461538462,0.475609756,100,81,91,78,0.004627733,-0.005082991,0.910435132,0.001141593,-0.001305868,0.874202605
21,60,96,48,60,200,1500,500,FALSE,150,60,0.697677177,0.532000005,0.577181208,0.614285714,0.595155709,94,126,108,172,2.386031691,-2.425928124,0.983554157,-0.115419029,23.30074533,-1.757015935,0.542857143,0.593301435,0.623115578,0.607843137,66,85,75,124,0.548571429,0.598086124,0.628140704,0.612745098,67,84,74,125,0.65483383,9.816755161,9.170847328,0.717460867,9.816755161,10.08257534,0.548571429,1,0.0125,0.024691358,190,0,158,2,0.008139573,-0.008259204,0.985515446,0.008011663,-0.008311349,0.96394263,0.505714286,0.566326531,0.557788945,0.562025316,66,85,88,111,0.65483383,9.816755161,9.170847328,-1.068247789,16.93355526,-12.96737618,0.505714286,0.426966292,0.2375,0.305220884,139,51,122,38,0.008139573,-0.008259204,0.985515446,0.004638192,-0.003444588,1.346515748,0.491428571,0.554973822,0.532663317,0.543589744,66,85,93,106,0.65483383,9.816755161,9.170847328,-1.221993268,23.6484713,-16.50550215,0.491428571,0.45,0.50625,0.476470588,91,99,79,81,0.008139573,-0.008259204,0.985515446,0.00052096,0.000760905,0.684658778
22,60,96,48,60,200,1500,500,FALSE,150,560,0.714930373,0.505999982,0.518518519,0.750957854,0.613458529,57,182,65,196,2.898519508,-3.093526123,0.936962997,-0.214151233,35.755,-8.517951636,0.522857143,0.53815261,0.720430108,0.616091954,49,115,52,134,0.451428571,0.485148515,0.52688172,0.505154639,60,104,88,98,0.3286346,17.47108988,5.186895046,-0.231710133,19.93987605,-4.39974553,0.451428571,0.417218543,0.377245509,0.396226415,95,88,104,63,0.011703878,-0.012125519,0.965226898,-0.000529797,0.001044561,0.507195665,0.451428571,0.483516484,0.47311828,0.47826087,70,94,98,88,0.3286346,17.47108988,5.186895046,-0.673839843,20.81565095,-9.959461032,0.451428571,0.422360248,0.407185629,0.414634146,90,93,99,68,0.011703878,-0.012125519,0.965226898,0.001226862,-0.000401023,3.059332863,0.514285714,0.545977011,0.510752688,0.527777778,85,79,91,95,0.3286346,17.47108988,5.186895046,-0.067052549,13.16055553,-1.445571351,0.514285714,0.491525424,0.520958084,0.505813953,93,90,80,87,0.011703878,-0.012125519,0.965226898,0.002675185,-0.002145208,1.247051248
